planet_id,planet_name,star_id,planet_type,orbital_distance_au,mass,radius,gravity,temperature,water_percentage,atmosphere_type,resource_score,habitability_score
b0621fb321,TESS-2663d-g,746bf383,Ice,4.6065,0.602,0.8588,0.8163,74.73,19.43,Thin,23.04,25.36
9057875cec,TESS-2663d-h,746bf383,Gas Giant,8.9774,18.6784,4.0517,1.1378,53.53,0.0,Hydrogen-Helium,34.71,10.0
4da202144e,HR 268446-b,78111034,Gas Giant,0.3211,34.4811,4.1778,1.9755,52.87,0.0,Hydrogen-Helium,47.56,6.83
65ae5fb888,HR 268446-c,78111034,Gas Giant,0.5319,72.3935,4.3356,3.8512,41.07,0.0,Hydrogen-Helium,47.35,0.0
499fa439c8,TESS-1750-b,607fd3e2,Rocky,0.1857,0.1285,0.5746,0.3891,518.61,6.15,None,37.06,29.38
29f0fdf461,TESS-1750-c,607fd3e2,Desert,0.3437,0.4074,0.7847,0.6616,381.21,2.75,Thin,33.37,55.13
034f64cb17,TESS-1750-d,607fd3e2,Toxic World,0.7098,1.4934,1.1189,1.193,265.26,1.29,Toxic,34.03,57.26
cb5c9feba3,TESS-1750-e,607fd3e2,Rocky,1.1895,1.2075,1.0522,1.0906,204.91,33.52,Moderate,38.6,74.29
5d7ae26b22,TESS-1750-f,607fd3e2,Rocky,2.5426,0.1069,0.5468,0.3576,140.15,17.87,None,34.77,24.47
666ff66bdf,TESS-1750-g,607fd3e2,Gas Giant,4.4479,851.1507,4.9042,35.3891,105.96,0.0,Hydrogen-Helium,35.06,4.6
a6c213a292,TESS-1750-h,607fd3e2,Ice,8.2296,0.5292,0.8262,0.7753,77.9,26.26,Thin,26.28,27.04
c74e5c3273,Webb-5934d-b,f18906fa,Ocean,0.3664,0.5809,0.8496,0.8047,254.69,59.57,Thin,43.61,88.38
57cbc2b744,Webb-5934d-c,f18906fa,Rocky,0.8131,0.2452,0.6841,0.5238,170.98,7.22,None,37.36,35.9
b94688b7d7,Webb-5934d-d,f18906fa,Gas Giant,1.7251,1931.4839,5.1093,73.9888,117.39,0.0,Hydrogen-Helium,33.15,5.74
de31b12ba9,Webb-5934d-e,f18906fa,Gas Giant,2.4526,223.1952,4.5867,10.6091,98.45,0.0,Hydrogen-Helium,38.47,3.84
678201530f,Webb-5934d-f,f18906fa,Gas Giant,4.3752,2525.7396,5.1783,94.1919,73.71,0.0,Hydrogen-Helium,25.98,1.37
4870e53c22,Webb-5934d-g,f18906fa,Gas Giant,9.294,1345.6874,5.0178,53.4458,50.57,0.0,Hydrogen-Helium,29.92,0.0
c0ac290ddc,Webb-5934d-h,f18906fa,Ice,16.5278,2.0012,1.2314,1.3198,37.92,5.67,Reducing,21.13,17.13
5ee3d066f0,Webb-5934d-i,f18906fa,Gas Giant,25.836,271.4015,4.6318,12.6507,30.33,0.0,Hydrogen-Helium,29.88,0.0
30d32686b9,Kepler-3306-b,3bb488d9,Gas Giant,0.2864,30.127,4.1497,1.7495,54.36,0.0,Hydrogen-Helium,42.87,8.34
01ab282392,Kepler-3306-c,3bb488d9,Ice,0.4623,0.4082,0.7643,0.6988,42.78,11.08,Thin,36.93,22.22
68f8e46e8d,Kepler-3306-d,3bb488d9,Ice,1.0191,2.5149,1.3187,1.4461,28.82,6.94,Reducing,32.05,17.39
62a578f377,Gaia-271-b,5a9ad0d4,Gas Giant,0.4817,254.3723,4.6168,11.934,56.6,0.0,Hydrogen-Helium,42.69,0.0
ac6142f2d3,Gaia-271-c,5a9ad0d4,Ice,0.7693,0.3328,0.7189,0.644,44.79,10.9,Thin,31.14,22.18
4c1c2737b6,Gaia-271-d,5a9ad0d4,Gas Giant,1.1611,45.3222,4.2353,2.5266,36.46,0.0,Hydrogen-Helium,33.94,3.16
9f098e972d,Gaia-271-e,5a9ad0d4,Gas Giant,2.3754,616.3703,4.8257,26.468,25.49,0.0,Hydrogen-Helium,36.88,0.0
8cc123c29b,Gaia-271-f,5a9ad0d4,Ice,4.0537,1.2449,1.0679,1.0916,19.51,4.53,Reducing,23.75,16.91
9fb7453a72,Gliese 246.0-b,638cd7d3,Ice,0.4008,1.7062,1.1738,1.2383,49.98,9.03,Reducing,29.31,17.81
70e256a2a7,PSR 212499-b,06dccdc5,Ice,0.3839,1.4743,1.1235,1.168,78.23,20.85,Reducing,37.81,21.99
03f914ed5c,PSR 212499-c,06dccdc5,Gas Giant,0.7505,43.856,4.2283,2.453,55.95,0.0,Hydrogen-Helium,39.48,3.65
043ef62a08,PSR 212499-d,06dccdc5,Gas Giant,0.9787,119.9994,4.4466,6.0691,48.99,0.0,Hydrogen-Helium,35.63,0.0
0233304033,PSR 212499-e,06dccdc5,Gas Giant,1.4816,27.5928,4.1315,1.6165,39.82,0.0,Hydrogen-Helium,40.87,9.22
b3066900fc,PSR 212499-f,06dccdc5,Gas Giant,2.9656,29.8595,4.1478,1.7356,28.14,0.0,Hydrogen-Helium,34.26,8.43
597c343f6d,Solaria-b,608f0962,Ice,0.4528,0.5027,0.8136,0.7595,49.37,12.19,Thin,31.37,22.44
e7d253f93f,Solaria-c,608f0962,Gas Giant,0.6513,2418.6877,5.1671,90.5911,41.16,0.0,Hydrogen-Helium,45.2,0.0
35e637a69d,Solaria-d,608f0962,Gas Giant,0.9086,97.3249,4.4003,5.0265,34.85,0.0,Hydrogen-Helium,37.12,0.0
634098eeb5,Solaria-e,608f0962,Gas Giant,1.6718,651.6497,4.8391,27.8277,25.69,0.0,Hydrogen-Helium,38.35,0.0
44420de30e,Solaria-f,608f0962,Ice,2.7159,2.0337,1.2373,1.3283,20.16,11.7,Reducing,24.19,18.34
e0b84ae8c2,Solaria-g,608f0962,Ice,4.2124,0.5727,0.846,0.8001,16.18,5.23,Thin,20.25,21.05
5ce541a127,Solaria-h,608f0962,Gas Giant,6.3583,790.7594,4.8862,33.121,13.17,0.0,Hydrogen-Helium,31.77,0.0
156ac48db4,Mu Bulge-b,9fc21337,Gas Giant,0.1906,207.6147,4.5702,9.9402,66.37,0.0,Hydrogen-Helium,38.43,0.64
00a98eb9e8,Mu Bulge-c,9fc21337,Ice,0.3051,1.7649,1.1858,1.2551,52.46,18.33,Reducing,35.13,19.67
d233b3fbb7,Mu Bulge-d,9fc21337,Ice,0.6258,0.4582,0.7913,0.7319,36.63,9.63,Thin,28.57,21.93
e29877ac84,Mu Bulge-e,9fc21337,Ice,0.9251,2.2286,1.2718,1.3779,30.13,6.21,Reducing,27.68,17.24
66638aa1bd,Mu Bulge-f,9fc21337,Ice,1.4731,0.4577,0.791,0.7315,23.87,10.03,Thin,25.55,22.01
a45c495a1d,Mu Bulge-g,9fc21337,Ice,2.6286,2.3574,1.2934,1.4092,17.87,9.78,Reducing,26.39,17.96
0ec3bdf22c,Gaia-9760c-b,8676a083,Rocky,0.3747,0.2553,0.6917,0.5337,565.31,0.61,None,47.0,32.69
85fc449450,Gaia-9760c-c,8676a083,Desert,0.6745,0.2044,0.6514,0.4818,421.32,2.69,Thin,36.4,47.83
99aaf3bcbd,Gaia-9760c-d,8676a083,Rocky,1.2802,0.1037,0.5423,0.3526,305.81,35.86,None,35.75,64.8
9707b51535,Gaia-9760c-e,8676a083,Rocky,2.5434,0.4774,0.819,0.7117,216.97,6.1,Thin,35.29,68.92
55b058aac4,Gaia-9760c-f,8676a083,Ice,4.5253,1.1172,1.0338,1.0453,162.66,42.03,Reducing,28.16,34.68
eb9d5f22cd,HIP 178354-b,e93079dc,Ice,0.1572,2.7808,1.3591,1.5055,93.71,13.56,Reducing,32.65,22.04
698e5442c5,HIP 178354-c,e93079dc,Ice,0.3254,0.5212,0.8224,0.7705,65.13,22.31,Thin,37.26,24.97
92f2897c61,HIP 178354-d,e93079dc,Gas Giant,0.7312,36.4693,4.1895,2.0778,43.45,0.0,Hydrogen-Helium,43.48,6.15
eb46840e69,HIP 178354-e,e93079dc,Gas Giant,1.5877,3657.4664,5.2751,131.4396,29.48,0.0,Hydrogen-Helium,35.94,0.0
68d7a599c1,Webb-7543-b,a1205430,Ocean,0.4589,0.5104,0.8173,0.7641,295.06,93.59,Thin,40.15,95.72
65cb52bd99,Webb-7543-c,a1205430,Rocky,0.6531,0.2783,0.708,0.5552,247.33,6.42,None,37.07,65.01
49cecc3143,Webb-7543-d,a1205430,Rocky,0.9604,1.9205,1.1927,1.3501,203.96,36.23,Moderate,43.35,74.33
a2ada15575,Webb-7543-e,a1205430,Rocky,1.7486,0.1893,0.638,0.465,151.15,10.89,None,33.22,29.55
9f3794ec33,Delta Cygni-b,3c2e37c0,Toxic World,0.3,0.757,0.925,0.8847,73.93,1.9,Toxic,30.77,13.77
8ce10bf9e6,Delta Cygni-c,3c2e37c0,Ice,0.5827,0.3915,0.7548,0.6872,53.04,15.0,Thin,32.68,23.0
83c994126a,Delta Cygni-d,3c2e37c0,Gas Giant,1.0745,939.1817,4.9284,38.6668,39.06,0.0,Hydrogen-Helium,42.24,0.0
83dcab0e15,Delta Cygni-e,3c2e37c0,Ice,2.2625,0.8004,0.9354,0.9148,26.92,6.59,Thin,22.77,21.32
1bd2fa2085,Delta Cygni-f,3c2e37c0,Ice,4.3811,2.3614,1.2941,1.4102,19.34,7.46,Reducing,22.88,17.49
6d8975b4f7,Delta Cygni-g,3c2e37c0,Ice,6.6266,0.6952,0.8967,0.8646,15.73,5.09,Thin,16.35,21.02
e62ccd4c50,Kepler-2936-b,6b4348da,Rocky,0.3501,0.873,0.964,0.9394,304.29,37.47,Moderate,49.7,82.49
ca79cfb629,Kepler-2936-c,6b4348da,Toxic World,0.5145,2.6298,1.3109,1.5303,251.01,6.89,Toxic,36.46,57.28
547686a899,Kepler-2936-d,6b4348da,Ice,0.8318,0.7535,0.9186,0.893,197.42,44.71,Thin,39.07,62.28
1a55984e15,Kepler-2936-e,6b4348da,Rocky,1.6145,0.202,0.6493,0.4791,141.7,12.35,None,37.35,29.6
303ec20251,Kepler-2936-f,6b4348da,Gas Giant,2.7275,3769.082,5.283,135.0442,109.02,0.0,Hydrogen-Helium,35.04,4.9
3d06aeb575,Kepler-2936-g,6b4348da,Ice,3.8396,0.3364,0.7212,0.6467,91.88,15.31,Thin,18.11,26.25
8c75736e40,Iapetus-b,e74ab968,Gas Giant,0.3535,76.5343,4.3477,4.0489,55.05,0.0,Hydrogen-Helium,43.92,0.0
966df691f3,Iapetus-c,e74ab968,Gas Giant,0.7193,77.6099,4.3507,4.1001,38.59,0.0,Hydrogen-Helium,41.26,0.0
aa8779d21e,Iapetus-d,e74ab968,Gas Giant,1.2173,341.5401,4.6853,15.5583,29.66,0.0,Hydrogen-Helium,41.62,0.0
5a70c82a7e,Iapetus-e,e74ab968,Gas Giant,1.8076,499.2978,4.7751,21.8972,24.34,0.0,Hydrogen-Helium,33.05,0.0
6901f8f5a0,Gaia-776-b,3ce6b4ed,Lava World,0.1709,0.8968,0.971,0.9511,614.61,0.0,None,43.41,21.65
f66e494ab4,Gaia-776-c,3ce6b4ed,Rocky,0.2657,0.4398,0.8011,0.6853,492.87,5.72,Thin,43.3,44.3
86bba91c12,Gaia-776-d,3ce6b4ed,Desert,0.4401,0.3455,0.7506,0.6133,382.99,3.01,Thin,31.51,54.88
36546061d8,Gaia-776-e,3ce6b4ed,Toxic World,0.8145,1.0969,1.0262,1.0415,281.51,11.21,Toxic,31.41,59.24
f1ce82105e,Gaia-776-f,3ce6b4ed,Rocky,1.1832,0.5033,0.8308,0.7292,233.57,21.14,Thin,36.39,73.59
cc3c356904,Gaia-8626c-b,744b7c39,Gas Giant,0.2786,29.5882,4.1459,1.7214,58.15,0.0,Hydrogen-Helium,37.72,8.52
ca72cc4b9f,Gaia-8626c-c,744b7c39,Gas Giant,0.424,207.1441,4.5696,9.9199,47.13,0.0,Hydrogen-Helium,41.66,0.0
69197bf4e7,Gaia-8626c-d,744b7c39,Gas Giant,0.9517,17.8994,4.0431,1.095,31.46,0.0,Hydrogen-Helium,36.12,10.0
cd23e614f3,Gaea-b,731fdccc,Ice,0.4728,0.5205,0.8221,0.7701,152.44,46.89,Thin,42.81,38.62
1bc1c0b7a7,Gliese 684.0-b,cd2e395c,Ice,0.4286,2.9907,1.3891,1.5499,66.8,22.45,Reducing,39.67,20.84
ec8513dde7,Gliese 684.0-c,cd2e395c,Toxic World,0.8216,3.1214,1.3754,1.6501,48.24,1.28,Toxic,28.17,11.26
8eec6b9138,Gliese 684.0-d,cd2e395c,Gas Giant,1.8487,208.4648,4.5711,9.9768,32.16,0.0,Hydrogen-Helium,32.36,0.0
675000beac,Gliese 684.0-e,cd2e395c,Gas Giant,2.996,602.3651,4.8202,25.9261,25.26,0.0,Hydrogen-Helium,32.7,0.0
c0b4960384,Gliese 684.0-f,cd2e395c,Ice,5.3329,1.4396,1.1155,1.1569,18.94,12.76,Reducing,22.28,18.55
1883e2dd38,HIP 76600-b,61f5947e,Lava World,0.131,0.3874,0.7741,0.6465,835.2,0.0,Thin,44.6,26.34
df2bdf9416,HIP 76600-c,61f5947e,Lava World,0.236,2.1095,1.2233,1.4097,622.16,0.0,None,44.6,21.53
e5105ecddc,HIP 76600-d,61f5947e,Desert,0.3633,1.2467,1.0613,1.1068,501.43,0.92,Moderate,36.24,40.22
f94c10fd62,HIP 76600-e,61f5947e,Desert,0.747,0.3517,0.7541,0.6183,349.72,3.02,Thin,26.88,60.79
17ddb01a9d,HIP 76600-f,61f5947e,Rocky,1.1851,1.5644,1.1284,1.2286,277.65,13.82,Moderate,38.93,77.76
bfedab0c2d,HIP 76600-g,61f5947e,Ocean,1.905,1.1694,1.0481,1.0646,218.99,61.66,Thin,34.52,85.23
82cccc08ea,HIP 76600-h,61f5947e,Rocky,4.0579,0.4069,0.7844,0.6612,150.04,2.93,Thin,29.83,36.59
6ff6cf1b0a,HIP 76600-i,61f5947e,Ice,8.0945,1.3026,1.0825,1.1115,106.24,36.07,Reducing,25.58,27.83
05f82eef15,HIP 76600-j,61f5947e,Gas Giant,12.6623,34.4414,4.1776,1.9735,84.94,0.0,Hydrogen-Helium,28.75,9.33
e0ee7c9901,HIP 224857-b,48b73528,Gas Giant,0.3252,18.1136,4.0455,1.1068,85.15,0.0,Hydrogen-Helium,41.06,12.52
fecb35308f,HIP 224857-c,48b73528,Gas Giant,0.6223,1807.2049,5.0924,69.69,61.56,0.0,Hydrogen-Helium,42.89,0.16
893a9ca075,HIP 224857-d,48b73528,Gas Giant,1.0349,32.0132,4.1623,1.8478,47.73,0.0,Hydrogen-Helium,40.77,7.68
674dedfa9d,HIP 224857-e,48b73528,Ice,1.9479,0.3792,0.7476,0.6785,34.79,4.87,Thin,23.3,20.97
6e768b27b0,HIP 244648-b,cbe22a8b,Super Earth,0.3263,6.6878,1.7684,2.1385,264.11,32.1,Dense,58.07,75.16
2bad76ddc9,HIP 244648-c,cbe22a8b,Ice,0.5627,2.6321,1.3369,1.4727,201.1,25.02,Reducing,34.16,56.48
e2d75722db,HIP 244648-d,cbe22a8b,Ice,1.0283,0.5875,0.8525,0.8083,148.77,16.7,Thin,29.37,32.22
bf4346a007,HIP 244648-e,cbe22a8b,Gas Giant,1.7315,3481.8265,5.2621,125.7449,114.65,0.0,Hydrogen-Helium,36.48,5.46
ebfa210e56,HIP 244648-f,cbe22a8b,Gas Giant,2.9546,2114.768,5.1325,80.2787,87.76,0.0,Hydrogen-Helium,38.8,2.78
c4f8cc960f,HIP 244648-g,cbe22a8b,Toxic World,5.0512,2.4368,1.2832,1.4798,67.12,3.86,Toxic,24.7,13.48
a7a3b54c3b,HIP 244648-h,cbe22a8b,Gas Giant,10.4432,53.1671,4.2692,2.917,46.68,0.0,Hydrogen-Helium,27.05,0.55
8bb3880990,GDE-4485-b,819b78b5,Ocean,0.2938,0.5902,0.8537,0.8098,241.39,56.22,Thin,37.5,86.38
305c882bd0,GDE-4485-c,819b78b5,Rocky,0.5111,0.7324,0.9193,0.8665,183.02,20.55,Moderate,42.46,58.04
4e7152f557,GDE-4485-d,819b78b5,Rocky,0.7589,0.7416,0.9224,0.8715,150.2,17.83,Moderate,44.06,42.59
611836a612,Kepler-2106-b,b2237089,Desert,0.2222,2.0275,1.2103,1.3842,359.72,3.42,Moderate,42.59,62.02
9e7ca6d638,Kepler-2106-c,b2237089,Ocean,0.3665,3.7577,1.4876,1.6981,280.1,94.44,Moderate,48.77,97.57
2d1b4b6ad8,Kepler-2106-d,b2237089,Super Earth,0.617,2.761,1.3562,1.5012,215.87,22.3,Moderate,54.54,78.04
d13bf45f32,Kepler-2106-e,b2237089,Rocky,1.3784,1.2539,1.063,1.1097,144.42,26.78,Moderate,39.11,43.8
cc487498eb,Kepler-2106-f,b2237089,Ice,2.3428,1.2049,1.0575,1.0774,110.78,19.16,Reducing,29.32,24.91
d12e1bef36,GDE-7889-b,25c7f883,Ocean,0.4753,2.339,1.2904,1.4048,233.61,85.05,Moderate,46.11,94.37
92a2f87173,GDE-7889-c,25c7f883,Rocky,0.9516,1.482,1.1121,1.1984,165.1,2.88,Moderate,37.67,41.09
ff8badee5e,GDE-7889-d,25c7f883,Ice,1.68,1.2799,1.0768,1.1037,124.26,27.15,Reducing,25.27,27.86
70aa3f45a5,GDE-7889-e,25c7f883,Ice,3.0309,2.7442,1.3537,1.4975,92.51,19.85,Reducing,27.13,23.22
a8779be2ed,GDE-7889-f,25c7f883,Gas Giant,4.6305,772.2851,4.8804,32.4238,74.85,0.0,Hydrogen-Helium,34.77,1.48
73e00e5d30,TESS-5589-b,b0254239,Lava World,0.3276,0.9186,0.9773,0.9617,677.75,0.0,None,42.1,20.76
42a8ff246a,TESS-5589-c,b0254239,Rocky,0.5947,0.2308,0.6731,0.5094,503.0,7.65,None,39.84,36.36
f88ba06297,TESS-5589-d,b0254239,Desert,1.2446,2.3078,1.2533,1.4692,347.7,0.28,Moderate,28.67,63.63
2b66a3dc14,TESS-5589-e,b0254239,Ocean,2.0057,3.8836,1.5024,1.7207,273.89,92.42,Moderate,35.41,97.01
38d26d45f3,GDE-8146-b,4f448a53,Rocky,0.361,1.8671,1.1836,1.3327,121.92,23.76,Moderate,47.69,40.94
4672e5007e,GDE-8146-c,4f448a53,Ice,0.6189,0.4177,0.7696,0.7053,93.12,13.1,Thin,34.25,25.93
1e18f14832,HIP 204237-b,f8f7f09e,Rocky,0.16,0.2342,0.6758,0.5129,243.37,36.82,None,45.05,70.7
a6e741826a,HIP 204237-c,f8f7f09e,Ice,0.2939,2.3729,1.2959,1.4129,179.57,38.84,Reducing,41.35,45.16
eba976fe8b,Xi Sagittarii-b,eaac8b8c,Rocky,0.2462,0.1813,0.6306,0.4558,505.87,0.05,None,35.66,32.26
c5b9b561b0,Xi Sagittarii-c,eaac8b8c,Rocky,0.5248,0.311,0.7295,0.5843,346.47,3.43,Thin,38.37,66.5
3980d8d336,Xi Sagittarii-d,eaac8b8c,Ocean,0.9077,3.6532,1.475,1.6791,263.43,50.89,Moderate,39.68,88.99
5516d9f76c,Xi Sagittarii-e,eaac8b8c,Ice,1.7566,0.6349,0.8726,0.8339,189.37,30.47,Thin,23.59,54.4
1de7f6d458,Webb-9710-b,0ac55275,Gas Giant,0.3647,3972.8172,5.2969,141.5965,63.56,0.0,Hydrogen-Helium,45.91,0.36
c4136b3ada,TESS-8562-b,abd87d06,Ice,0.1991,0.3469,0.7279,0.6547,65.14,15.02,Thin,34.76,23.51
c9387338de,TESS-8562-c,abd87d06,Gas Giant,0.4158,804.3,4.8903,33.631,45.08,0.0,Hydrogen-Helium,46.26,0.0
12504fd804,TESS-8562-d,abd87d06,Ice,0.8066,0.8308,0.9459,0.9285,32.37,12.03,Thin,25.06,22.41
276c17c7ce,TESS-8562-e,abd87d06,Ice,1.664,2.4652,1.3109,1.4346,22.54,8.95,Reducing,29.95,17.79
5b24d03ef9,TESS-8562-f,abd87d06,Gas Giant,2.6955,1402.6093,5.0282,55.4762,17.71,0.0,Hydrogen-Helium,28.52,0.0
4b70b2d85e,TESS-8562-g,abd87d06,Ice,4.7826,0.8703,0.9592,0.9459,13.29,6.04,Thin,22.56,21.21
e5dd420dff,Webb-4462-b,300dd191,Ice,0.0973,2.0752,1.2449,1.3391,161.38,19.66,Reducing,32.62,30.07
0b244a8a12,Webb-4462-c,300dd191,Gas Giant,0.1763,106.4277,4.42,5.4477,119.9,0.0,Hydrogen-Helium,43.23,5.99
49ec902fe1,TESS-2593d-b,d3d826bd,Gas Giant,0.2173,76.1952,4.3467,4.0327,75.05,0.0,Hydrogen-Helium,45.44,1.51
8a548e0498,TESS-2593d-c,d3d826bd,Ice,0.4324,0.5666,0.8433,0.7967,53.21,13.53,Thin,34.54,22.71
a22e01cd62,TESS-2593d-d,d3d826bd,Gas Giant,0.6017,3209.6532,5.2407,116.8628,45.1,0.0,Hydrogen-Helium,39.63,0.0
b1eb4e8804,TESS-2593d-e,d3d826bd,Gas Giant,1.1524,67.1078,4.3192,3.5972,32.59,0.0,Hydrogen-Helium,31.35,0.0
9411d6fbf8,TESS-2593d-f,d3d826bd,Gas Giant,1.8723,367.0715,4.7022,16.6012,25.57,0.0,Hydrogen-Helium,38.2,0.0
f8460ccadb,TESS-4607-b,a98bf147,Gas Giant,0.2824,15.341,4.012,0.9531,68.96,0.0,Hydrogen-Helium,40.35,10.9
7d5ce8415e,TESS-4607-c,a98bf147,Gas Giant,0.4574,1165.3886,4.9819,46.9556,54.18,0.0,Hydrogen-Helium,38.56,0.0
ae97d346d6,TESS-4607-d,a98bf147,Ice,0.7607,0.4374,0.7803,0.7183,42.01,13.97,Thin,30.44,22.79
c01581b51e,TESS-4607-e,a98bf147,Ice,1.6429,2.5578,1.3254,1.4559,28.59,8.79,Reducing,30.88,17.76
a8edc65647,TESS-4607-f,a98bf147,Gas Giant,2.4531,795.0711,4.8875,33.2835,23.4,0.0,Hydrogen-Helium,36.05,0.0
0bbfb8e7cd,Webb-3567-b,65042e39,Gas Giant,0.4549,2591.8996,5.185,96.4096,41.95,0.0,Hydrogen-Helium,41.8,0.0
ee78c2a271,Rho Bulge-b,a58ff1f3,Desert,0.3634,0.7421,0.9226,0.8718,366.69,3.81,Thin,35.7,57.85
4648f286bb,Rho Bulge-c,a58ff1f3,Ocean,0.5591,1.2778,1.0763,1.103,295.63,92.93,Thin,42.18,95.59
54580d669c,Rho Bulge-d,a58ff1f3,Ocean,0.9318,0.9387,0.9812,0.975,228.99,85.07,Thin,44.44,90.91
316e6c1fa4,Rho Bulge-e,a58ff1f3,Ice,1.3089,2.275,1.2797,1.3893,193.21,64.93,Reducing,35.68,59.77
a400a27903,Rho Bulge-f,a58ff1f3,Rocky,2.0752,0.1804,0.6297,0.4548,153.45,21.66,None,31.2,31.41
a1f7edd5d8,Psi Bulge-b,c95f4364,Toxic World,0.3454,2.5986,1.3066,1.5223,301.84,11.41,Toxic,38.02,59.13
248e69b679,Psi Bulge-c,c95f4364,Rocky,0.5285,0.1841,0.6333,0.4592,244.02,31.87,None,41.18,67.73
9018978446,Psi Bulge-d,c95f4364,Ice,0.8646,1.9704,1.2256,1.3117,190.79,32.27,Reducing,39.1,51.69
3afacc08f2,Psi Bulge-e,c95f4364,Rocky,1.6488,0.2734,0.7046,0.5507,138.16,25.16,None,32.95,32.85
ceda7f6ea0,Psi Bulge-f,c95f4364,Ice,2.91,1.9873,1.2288,1.3161,104.0,32.8,Reducing,29.67,26.96
4b3dab4f65,Gliese 614.0-b,27bf7451,Gas Giant,0.12,3621.8499,5.2725,130.2871,118.69,0.0,Hydrogen-Helium,38.06,5.87
54a2833efb,Gliese 614.0-c,27bf7451,Ice,0.1865,1.5063,1.1308,1.1781,95.23,22.62,Reducing,37.97,24.04
8588d35916,Gliese 614.0-d,27bf7451,Ice,0.2612,2.2685,1.2786,1.3877,80.46,21.37,Reducing,35.62,22.32
fac125801d,Gliese 614.0-e,27bf7451,Gas Giant,0.4132,315.4134,4.6667,14.4829,63.97,0.0,Hydrogen-Helium,40.73,0.4
ff61fe9977,HIP 269711-b,69a94ba7,Ice,0.3162,1.9118,1.2146,1.2959,84.98,24.0,Reducing,34.81,23.3
a0c0e15258,Webb-9278-b,0b0226a3,Rocky,0.2895,1.2949,1.0723,1.1262,142.5,11.04,Moderate,49.42,40.46
eeb2922d88,Webb-9278-c,0b0226a3,Ice,0.4826,0.5396,0.831,0.7813,110.37,36.28,Thin,40.9,32.3
eb2eff8e4a,Phi Bulge-b,4d6b9e7d,Rocky,0.3959,0.6971,0.9072,0.8471,171.4,14.83,Thin,41.89,44.77
34bf3a3364,Phi Bulge-c,4d6b9e7d,Ice,0.835,2.776,1.3584,1.5044,118.02,30.16,Reducing,30.89,27.8
e9dc63d286,Phi Bulge-d,4d6b9e7d,Toxic World,1.5175,1.3019,1.0767,1.1231,87.55,2.87,Toxic,25.24,15.33
8da793eba3,Phi Bulge-e,4d6b9e7d,Gas Giant,2.3316,47.1131,4.2435,2.6163,70.63,0.0,Hydrogen-Helium,35.83,3.62
0069a9d465,Phi Bulge-f,4d6b9e7d,Gas Giant,3.9286,73.108,4.3378,3.8854,54.41,0.0,Hydrogen-Helium,30.34,0.0
52dcc7483d,Phi Bulge-g,4d6b9e7d,Ice,6.7377,1.1291,1.0371,1.0498,41.55,10.02,Reducing,18.12,18.0
ee49b1cf92,Phi Bulge-h,4d6b9e7d,Ice,10.3118,1.6629,1.1648,1.2256,33.59,12.33,Reducing,23.6,18.47
652dc24c71,GDE-7578-b,8e9aba61,Toxic World,0.1016,1.2258,1.0587,1.0937,172.31,8.36,Toxic,37.55,29.19
ec293344a9,GDE-7578-c,8e9aba61,Rocky,0.1967,0.714,0.9131,0.8565,123.84,6.46,Moderate,40.63,37.67
42285ae6e1,GDE-7578-d,8e9aba61,Toxic World,0.3417,0.6921,0.9021,0.8505,93.95,3.1,Toxic,32.62,16.01
0bb66f03a3,GDE-7578-e,8e9aba61,Ice,0.5535,2.0786,1.2455,1.34,73.82,23.43,Reducing,37.12,22.07
5de6b59586,Gaia-4129b-b,6cb48572,Rocky,0.1355,1.6238,1.1398,1.2498,265.01,11.3,Moderate,44.24,77.26
5f1b55b15a,Gaia-4129b-c,6cb48572,Rocky,0.2625,1.3492,1.0842,1.1477,190.37,32.62,Moderate,48.11,65.49
2e3555f2f6,Gaia-4129b-d,6cb48572,Rocky,0.365,0.9238,0.9788,0.9642,161.45,26.27,Moderate,46.27,45.39
d022a4c671,Gaia-4129b-e,6cb48572,Ice,0.6123,0.8614,0.9562,0.9421,124.65,26.18,Thin,38.76,31.71
cc7a073ae9,Gaia-4129b-f,6cb48572,Ice,1.1461,2.0227,1.2353,1.3255,91.11,29.89,Reducing,27.43,25.09
9e7305b6a1,Gaia-4129b-g,6cb48572,Ice,1.7699,0.5248,0.8241,0.7727,73.32,24.54,Thin,24.51,26.24
dcc87c9bc2,Gaia-4129b-h,6cb48572,Toxic World,2.648,0.5067,0.8267,0.7414,59.94,2.27,Toxic,24.86,12.45
50b8d95468,Webb-7499-b,bab9d62d,Lava World,0.2982,1.0731,1.0192,1.033,691.76,0.0,Thin,44.26,27.59
99e6e54630,Webb-7499-c,bab9d62d,Lava World,0.3965,1.8549,1.1815,1.3287,599.91,0.0,Thin,45.22,28.9
6ae0d82837,Webb-7499-d,bab9d62d,Desert,0.8306,0.8571,0.9592,0.9315,414.47,1.77,Moderate,32.98,52.58
1bcc029d9a,Webb-7499-e,bab9d62d,Desert,1.1727,1.018,1.0048,1.0082,348.81,2.84,Moderate,31.5,63.93
1ca7cb26ec,Webb-7499-f,bab9d62d,Rocky,1.8058,1.6692,1.1484,1.2658,281.09,25.76,Moderate,41.67,80.15
2da4638d0f,Webb-7499-g,bab9d62d,Rocky,2.3926,0.1164,0.5596,0.3719,244.2,24.38,None,30.67,61.9
