civilization_id,name,year,population,tech_level,energy_source,kardashev_rating,stability_score,corruption_score,innovation_score,government_type
8c80ad65b6,Orionex Directorate,10000,17826665047.909874,7.8813,Dyson Swarm,2.0694,62.45622134956681,17.720778098663587,53.677296213973506,AI Governance
65154f1c30,Scientific Kaeluman Union,10000,20351722075.87883,9.9991,Galactic Energy Grid,2.9778,68.92603769816554,19.826279192339733,56.85298386059294,Scientific Council
e6f9f9e411,Unified Kaelumex Council,10000,9253619114.25976,8.752,Dyson Swarm,2.073,73.292824191473,16.775515043452657,77.09483462017786,AI Governance
24e153416d,Unified Aurelis Council,10000,10683002178.584482,10.0004,Galactic Energy Grid,2.9778,68.830937201919,19.81845306353594,61.70769037838503,Scientific Council
38ade68c1e,Scientific Thranex Union,10000,21078504257.64843,8.0582,Dyson Swarm,2.0701,68.85058892453722,21.987698632953798,44.19440195260766,Collective
eacab5ee97,Thranan Directorate,10000,10770943554.467339,8.1966,Dyson Swarm,2.0707,71.5992203328022,19.903604338987986,62.06060004317327,Scientific Council
fadaa4a404,Valian Directorate,10000,21078946510.429775,10.0008,Galactic Energy Grid,2.9778,69.71305894648349,20.771642905399574,42.80987069556437,Collective
ebda9e7b67,Solite Directorate,10000,22387064577.253197,10.0011,Galactic Energy Grid,2.9778,68.07552072366379,21.284827523848517,86.19587555108251,Technocracy
de8a7cab3b,Unified Merian Council,10000,8700328378.485456,10.0003,Galactic Energy Grid,2.9778,76.21583777326451,15.784213747428158,26.752625965414815,Monarchy
5573af18db,Merian Directorate,10000,5702815348.953176,10.0002,Galactic Energy Grid,2.9778,44.07705514701825,24.20533560244417,62.19353262787391,Scientific Council
e13216033f,Meroid Directorate,10000,9297398528.458273,9.8435,Galactic Energy Grid,2.9772,50.0309443690767,37.91418059413468,69.51601889629517,Scientific Council
bee1d78260,Zylarian Commonwealth,10000,5369974987.620211,7.6541,Antimatter,1.6684,59.23923455943083,21.65042641793082,50.514050725834004,Technocracy
2a8b6fc81d,Unified Zylarite Council,10000,5502627430.149448,10.0002,Galactic Energy Grid,2.9778,12.703834879717938,22.94068723548506,25.709063256248655,Technocracy
2320636026,Unified Valian Council,10000,9701920704.542587,8.0024,Dyson Swarm,2.0699,66.65532077730278,21.112562656806347,68.76359597671672,Technocracy
e976b29c9d,Scientific Orionoid Union,10000,12418236935.460653,9.5838,Galactic Energy Grid,2.9763,73.13432558747898,19.894168583737425,78.64094611009362,Technocracy
dc0074adc3,Unified Valite Council,10000,20690585200.77684,10.0009,Galactic Energy Grid,2.9778,72.59427725882364,21.68147112502759,50.6984877949934,Collective
303a3df484,Unified Zelex Council,10000,10784459948.363838,9.0317,Dyson Sphere,2.4742,76.00846323305913,16.085664667963506,71.37921493904636,AI Governance
02b9381952,Aurelian Directorate,10000,11010642264.06335,10.0004,Galactic Energy Grid,2.9778,77.95382527333794,20.04678985236389,68.06582929510107,Technocracy
08caaac3af,Unified Orionian Council,10000,28498771001.38085,10.0012,Galactic Energy Grid,2.9778,66.91351117028668,17.17271717175287,61.49751493292162,AI Governance
0ad458611c,Unified Orionian Council,10000,12161036162.69081,9.6757,Galactic Energy Grid,2.9766,71.93233827058458,20.18982039631835,67.03666959616788,Scientific Council
c2fe0ab024,Unified Orionan Council,10000,5062349605.601706,6.9765,Antimatter,1.6652,70.24969760789386,16.069605525960732,64.42466439663558,AI Governance
91474e8269,Vesperian Directorate,10000,28493260590.150223,10.0015,Galactic Energy Grid,2.9778,50.0,20.72539242325548,75.5240295494959,AI Governance
32d2bbd884,Unified Zelan Council,10000,8686129192.957443,10.0003,Galactic Energy Grid,2.9778,69.45772064187041,20.870356595139114,44.08800362831943,Collective
f343101fe6,Unified Aurelari Council,10000,438226449.91358465,8.0921,Dyson Swarm,2.0703,41.92212833619307,24.980879481550666,73.08346952410199,Technocracy
1cf19da3a9,Unified Merex Council,10000,1137232781.29155,10.0001,Galactic Energy Grid,2.9778,75.38316850376289,17.22263670847311,63.25225687892511,Democracy
fc241018ec,Kaelumis Directorate,10000,9463510547.63784,10.0004,Galactic Energy Grid,2.9778,73.02035395786069,19.63349876182566,72.58965435116117,Technocracy
2c6958242d,Merian Commonwealth,10000,13496764739.702938,10.0004,Galactic Energy Grid,2.9778,67.90413219144,17.76792503131701,47.00273203362965,AI Governance
950050e41a,Zylarite Commonwealth,10000,21344652975.509342,8.1799,Dyson Swarm,2.0707,76.10597164150956,21.707723580149175,33.89188317225676,Collective
7ec564c9db,Scientific Valex Union,10000,30588129972.784645,9.4098,Dyson Sphere,2.4756,76.37548045456596,14.396695511304415,71.82383749367617,Technocracy
2e4e7545f5,Unified Xenian Council,10000,10721745924.374828,10.0005,Galactic Energy Grid,2.9778,89.19977382183347,6.145763845529064,70.55488903895063,Scientific Council
f9c2058d1a,Zylarian Directorate,10000,4011011338.335594,7.4538,Antimatter,1.6675,72.85616999435312,15.680004756572199,54.312303903761205,AI Governance
28100766c8,Bulgite Directorate,10000,22669417338.052948,9.576,Galactic Energy Grid,2.9763,70.79904285147073,19.077316847474734,43.886237885427775,Federation
bbf8578e8c,Unified Orionite Council,10000,5508938632.438228,10.0003,Galactic Energy Grid,2.9778,23.338027600862944,19.788008106636347,50.26922135451646,Democracy
8478dfd6f7,Merari Directorate,10000,10801892440.450798,9.2824,Dyson Sphere,2.4751,87.30673548324879,9.608852680316392,45.40965012947935,Federation
6f1e390274,Kaelumis Directorate,10000,5104775769.115529,9.1092,Dyson Sphere,2.4745,72.07280687606435,18.63681455372111,57.08783322502571,Democracy
b12b67a0db,Unified Zelian Council,10000,10626583193.47218,8.3485,Dyson Swarm,2.0714,67.3867228529566,20.69354560004773,72.50201952845245,Technocracy
28728de334,Scientific Xenite Union,10000,24665976723.657627,10.0012,Galactic Energy Grid,2.9778,64.41169167098995,21.015291856699047,68.1665435772185,Technocracy
5d6505f12a,Unified Aurelis Council,10000,28446130142.20258,9.1335,Dyson Sphere,2.4746,65.66888228677598,22.391485306728203,40.1523900862206,Collective
2c64149009,Unified Vesperex Council,10000,1803508133.1480727,10.0001,Galactic Energy Grid,2.9778,69.03618164272302,15.490074062868072,60.37729974878612,AI Governance
ed45fe3a8d,Vesperari Directorate,10000,22629436583.80887,10.0011,Galactic Energy Grid,2.9778,74.80909119485095,18.987810953154952,60.85695149250993,Democracy
b1f20b8a8c,The Aurelan Federation,10000,2917744840.1789937,10.1501,Galactic Energy Grid,2.9784,75.14745948277896,19.752161363815173,56.896893445668624,Technocracy
43cb04ad80,Xenoid Directorate,10000,7333739179.78109,10.0003,Galactic Energy Grid,2.9778,80.16367208008931,15.211536362088019,75.35852323087626,Technocracy
3a375c2f6d,Scientific Xenan Union,10000,7540301529.592493,9.2524,Dyson Sphere,2.475,80.56602009039617,15.578287760733172,58.732015891703185,AI Governance
0fa7096d5a,Zelis Directorate,10000,1342315691.403224,10.0001,Galactic Energy Grid,2.9778,50.0,17.222934836151193,45.15404411840949,Federation
3c196b299c,Scientific Vesperari Union,10000,24894767354.507946,9.0155,Dyson Sphere,2.4741,73.59444515976578,19.583337529180767,74.6494874221318,Scientific Council
1a67be5b7f,Scientific Zelite Union,10000,4287589321.799617,8.0015,Dyson Swarm,2.0699,69.71567868122811,18.95407350161237,90.58203885939531,Scientific Council
862f6cbc45,Unified Thranan Council,10000,11362591270.458694,10.0005,Galactic Energy Grid,2.9778,71.98609422763165,20.600796121796336,47.57225613887971,Federation
9883f23173,Consolidated Aureloid Worlds,10000,5036521381.523679,10.0002,Galactic Energy Grid,2.9778,79.03369801952694,18.24631565801177,46.85634184294001,Scientific Council
22c13af7a1,Unified Vesperoid Council,10000,4900542476.7273445,9.3092,Dyson Sphere,2.4752,70.50850747667877,18.644952841543656,41.66253314389888,Federation
ac70f57b73,Unified Solex Council,10000,6049909629.099778,10.0003,Galactic Energy Grid,2.9778,43.41865757969332,24.73652956594336,72.32455623608587,Technocracy
60a971a839,Cygnan Directorate,10000,2555710226.06269,9.7551,Galactic Energy Grid,2.9769,72.61634478121347,18.060581358768097,55.35991342264436,Scientific Council
e941b86692,Cygnite Commonwealth,10000,30941391855.700325,10.001,Galactic Energy Grid,2.9778,66.96245881996866,19.66348370357982,56.01109293957124,Scientific Council
8dcb447d0f,Cygnian Directorate,10000,7883708867.457674,9.5553,Galactic Energy Grid,2.9762,68.67735939515518,19.555188342051935,28.771447041452433,Monarchy
0130446f7e,Scientific Kaelumis Union,10000,3917158982.9884367,9.6943,Galactic Energy Grid,2.9767,43.34607144602194,16.4115176257028,59.12186611283433,AI Governance
d1ebd8161b,Unified Meran Council,10000,767830023.9837987,10.0,Galactic Energy Grid,2.9778,19.160835375692248,26.01711340646656,22.649219133458715,Monarchy
d056d7ce4a,Scientific Thranex Union,10000,9545576452.021822,9.3425,Dyson Sphere,2.4754,74.56085089627094,19.411009505631302,68.64347638596563,Technocracy
74136dc7b0,The Solari Federation,10000,2936246523.713858,5.7937,Fusion,1.2591,82.75676155250835,10.95699895085145,42.95366249988079,Technocracy
61dc46303f,Consolidated Zelis Worlds,10000,4656919014.333618,7.5619,Antimatter,1.668,72.9808476857178,18.71361339156138,50.44602036767506,Scientific Council
8fbf42f886,Vesperis Commonwealth,10000,1160401038.0929346,8.0001,Dyson Swarm,2.0699,73.34086266064645,19.191939372036817,16.7133995427874,Monarchy
7388512271,Unified Orionari Council,10000,3256659855.2785845,8.235,Dyson Swarm,2.0709,53.88483478806678,23.041122949628203,74.10264782024318,Technocracy
b6ae409cbf,Unified Vesperite Council,10000,4859952606.532976,8.1077,Dyson Swarm,2.0704,76.69370987167835,18.535221191270942,83.68485901753833,Scientific Council
622de7102b,Orionite Commonwealth,10000,10011224236.016207,6.5724,Antimatter,1.6632,71.3779811995529,18.685530331545667,29.706455701667704,Democracy
996190e522,Orionan Directorate,10000,1570833444.0686488,10.0001,Galactic Energy Grid,2.9778,72.70806420451402,17.392052093636597,76.90039583494932,Technocracy
f7bd18e491,Thranis Commonwealth,10000,12216422720.008888,8.4719,Dyson Swarm,2.0719,71.40171489170284,20.038071857125257,68.06779439460244,Technocracy
556d6c2378,Meroid Directorate,10000,1529284458.207714,10.0001,Galactic Energy Grid,2.9778,67.040656233687,16.19059028146736,67.2174849601033,AI Governance
ff559623e3,Consolidated Merian Worlds,10000,14230401389.880878,10.0004,Galactic Energy Grid,2.9778,63.229602881683995,23.89976815337115,23.123416312455596,Monarchy
a38e0777cd,Zelex Directorate,10000,9755643551.559755,8.1123,Dyson Swarm,2.0704,69.94769123699474,18.886582379798583,64.71753772949371,Scientific Council
4c2540c708,Unified Orionoid Council,10000,22221907219.973347,10.0008,Galactic Energy Grid,2.9778,56.320708058939566,22.083724324179144,36.751991362311436,Collective
b7069c3852,Unified Orionex Council,10000,13188872867.541965,9.8826,Galactic Energy Grid,2.9774,75.58295896838025,19.76387563795346,36.47994888170769,Collective
81714ff4c3,Consolidated Xenari Worlds,10000,5316328201.122583,8.1021,Dyson Swarm,2.0703,43.26856964834955,22.89120007845636,53.895503861210585,Scientific Council
f3f5dfde4c,Scientific Zelis Union,10000,2817411549.070508,10.0001,Galactic Energy Grid,2.9778,75.31689322687413,18.23983946213535,76.1065132383414,Scientific Council
e12feef736,Scientific Kaeluman Union,10000,21780236136.005695,9.5404,Galactic Energy Grid,2.9761,23.495439153168697,39.47985215001257,57.86755330407303,Scientific Council
fba15f0324,Unified Vesperoid Council,10000,28147088118.96524,9.9155,Galactic Energy Grid,2.9775,66.99000210548489,20.739006553818605,64.51488224270142,Scientific Council
350e107aae,Allied Aurelan Systems,10000,6640064972.807747,10.0001,Galactic Energy Grid,2.9778,39.95419129226028,24.8796390386294,26.56728148360145,Collective
22091a7056,Scientific Zylaris Union,10000,15474966421.131422,10.0007,Galactic Energy Grid,2.9778,72.93225545550065,21.031663938277088,78.21841919925014,Technocracy
03d3903c7c,Unified Orionex Council,10000,6781314688.161304,10.0003,Galactic Energy Grid,2.9778,59.17118718109829,18.477284783651022,63.803987494269,AI Governance
2211d3100d,Kaelumex Directorate,10000,5958470716.45735,8.8006,Dyson Sphere,2.4732,69.50100341617504,19.0047442126864,64.88402982667613,Democracy
459f704847,Thranari Directorate,10000,2775223054.9295897,10.0001,Galactic Energy Grid,2.9778,76.23521104427051,17.533252761182826,77.07556252023174,Technocracy
575810e85b,Scientific Orionex Union,10000,15789704069.921856,10.0008,Galactic Energy Grid,2.9778,69.02619466473361,20.01135369744249,77.43235533258218,Scientific Council
182edcdd37,Aurelan Commonwealth,10000,2612944603.461466,8.0007,Dyson Swarm,2.0699,41.47283742427789,23.508870663476795,49.13682175661076,Technocracy
e47a782635,The Xi-sagittariis Federation,10000,18079951585.3609,7.3351,Antimatter,1.6669,68.72270370778126,20.99932901023601,36.90065772500041,Federation
2705d84a32,Unified Vesperari Council,10000,11756502081.78888,8.746,Dyson Swarm,2.073,67.63467502677095,17.54623188817236,57.513958526634795,AI Governance
92810d80b3,The Aurelis Federation,10000,6970018096.17091,7.1481,Antimatter,1.666,76.76006194732322,17.990519799990814,54.4616852699885,Technocracy
7e5521abbb,Scientific Kaelumis Union,10000,7461252244.6518135,9.1503,Dyson Sphere,2.4746,68.03076109592082,19.19958946443272,55.90513582703197,Technocracy
b9ec32251d,Allied Zylarian Systems,10000,24174818162.826977,9.272,Dyson Sphere,2.4751,65.15880475111676,19.854113599363657,50.164281791980926,Technocracy
7c376afd56,The Kaelumis Federation,10000,9108182480.35617,8.5407,Dyson Swarm,2.0722,65.76033503785882,21.051903642231768,52.413443244727404,Technocracy
0cb785b3d6,Kaelumite Commonwealth,10000,3402615293.908264,6.0748,Fusion,1.2606,87.48596689979779,9.918080875871308,46.33496881919729,Collective
7bf42c3a49,Sagittariite Directorate,10000,18994549080.772728,7.8458,Dyson Swarm,2.0692,67.65123652066809,19.67720602254923,70.919752640636,Technocracy
c3b1779520,Aurelis Commonwealth,10000,617326184.5169672,6.6043,Antimatter,1.6634,56.08885345030468,16.07747062009052,37.00371763763057,AI Governance
37a4cea3d7,Consolidated Solite Worlds,10000,6675562778.249953,8.5243,Dyson Swarm,2.0721,72.61341992554692,20.931130354027,58.326584074057095,Technocracy
57733c8324,Scientific Merite Union,10000,9325108861.06497,10.0005,Galactic Energy Grid,2.9778,46.221962174166855,24.317494243941034,80.08352186931178,Technocracy
467216187a,Allied Thranex Systems,10000,11820818771.121151,9.7534,Galactic Energy Grid,2.9769,74.45823923898539,23.261517059270336,29.44250824313494,Monarchy
e00bc2a5e5,Thranite Directorate,10000,5045109920.539183,8.0016,Dyson Swarm,2.0699,77.84388569260975,18.313447996196015,75.28534885607287,Technocracy
b2c9872c2d,Unified Sagittariite Council,10000,23128963627.58038,10.001,Galactic Energy Grid,2.9778,73.27959535636359,19.345955521871968,59.04870391677118,Scientific Council
792f609a6f,Unified Sagittariite Council,10000,6081856392.517597,9.8433,Galactic Energy Grid,2.9772,71.47403063187144,18.876364156570776,58.529423120477745,Scientific Council
b9c3618013,Unified Sagittariite Council,10000,12883724934.903423,8.0039,Dyson Swarm,2.0699,73.76187360384952,19.039584814817683,65.07308485214385,Scientific Council
3aa8ce54ee,Allied Sagittariian Systems,10000,5503160641.530871,9.0683,Dyson Sphere,2.4743,68.70195173639493,19.822465409097916,66.82199427819761,Scientific Council
4b4e90bd89,The Meran Federation,10000,27779821964.99427,10.0009,Galactic Energy Grid,2.9778,72.25216342192945,16.646683411057037,46.793991676495565,AI Governance
764f599826,Unified Solite Council,10000,12361121801.276157,10.0005,Galactic Energy Grid,2.9778,75.21210622400201,19.19017057566507,64.11367999023682,Scientific Council
83c39baf65,Zylarite Directorate,10000,7365940130.06018,10.0003,Galactic Energy Grid,2.9778,97.93325296131079,8.955617472377163,70.5091045970517,Scientific Council
927dbfac0b,Scientific Kaelumis Union,10000,6160866859.533306,10.0002,Galactic Energy Grid,2.9778,72.60326173586756,18.879445373334576,62.058872671267345,Technocracy
8e65d7f5b1,Scientific Zeloid Union,10000,347019919.27677524,9.0184,Dyson Sphere,2.4741,71.64149651809532,16.833920951380726,34.96162916895275,Collective
f0f8b2423b,Xenex Directorate,10000,8906832645.333014,10.0004,Galactic Energy Grid,2.9778,44.2988207470915,39.90034870672078,46.01984421999579,Collective
31aeef2350,Scientific Solian Union,10000,7105593789.764984,9.2404,Dyson Sphere,2.475,62.159911238650864,21.51986835112526,61.58923090192986,Technocracy
83775e646f,Consolidated Thranite Worlds,10000,551058254.6756887,7.4206,Antimatter,1.6673,68.21227895156838,16.971762462399013,43.98527090170013,Democracy
2ed96a351c,Unified Valite Council,10000,5255598197.396307,10.0002,Galactic Energy Grid,2.9778,46.5649462001868,23.85589124029715,44.0097257278347,Democracy
c1cc584fd5,Unified Merite Council,10000,1389587975.109869,8.8173,Dyson Sphere,2.4733,73.0682225988343,18.028638350379396,38.180507844395514,Collective
11452e96e6,Scientific Zelex Union,10000,1003075350.8192021,9.913,Galactic Energy Grid,2.9775,56.42046861834275,21.38648513667718,56.25305878212153,Scientific Council
80ce70725d,Scientific Kaelumian Union,10000,9929731760.45238,8.6778,Dyson Swarm,2.0727,60.67484868981852,19.268424454874282,62.47391603943723,Technocracy
75447b1ce9,Zylarian Commonwealth,10000,5849298783.945932,9.3372,Dyson Sphere,2.4753,90.31257045361362,4.972501174815449,33.00615132190338,Collective
f61290c372,Scientific Orionari Union,10000,6428932084.863853,9.7853,Galactic Energy Grid,2.977,72.58757769924726,19.573351822449,53.169694779928626,Federation
71efb681fc,The Aureloid Federation,10000,18734645067.315678,7.7083,Antimatter,1.6686,71.49953936304928,22.226480778800617,37.210602383576635,Collective
13b6f1c19c,Allied Orionite Systems,10000,9332721340.3155,9.6264,Galactic Energy Grid,2.9764,72.24997934633791,20.004805879341234,64.53154518207023,Technocracy
ee9099d9b7,Vesperan Directorate,10000,8409433598.814986,10.0003,Galactic Energy Grid,2.9778,70.0778447812513,20.409210328772307,61.19440931653533,Technocracy
38d523ac80,Scientific Vesperoid Union,10000,4326587830.297522,10.0002,Galactic Energy Grid,2.9778,68.61104159814566,18.418648453579262,61.902946313230316,Democracy
4bf29f7756,Scientific Zylaroid Union,10000,30706206957.95484,10.0015,Galactic Energy Grid,2.9778,87.51769193278237,13.743055818543661,73.32646774597728,Technocracy
8a78a0e229,Unified Vesperoid Council,10000,14532403618.327316,8.9817,Dyson Sphere,2.474,72.37364228903857,20.05808551310253,67.4013597687313,Scientific Council
5fec320399,Unified Orionan Council,10000,9236466484.498474,9.0074,Dyson Sphere,2.4741,78.27010693311298,15.182804509958679,69.10466896821038,Technocracy
822326926a,Unified Meroid Council,10000,4450909169.184311,10.0002,Galactic Energy Grid,2.9778,19.095413921671422,28.798368005707154,63.450056678751366,Technocracy
0a6e8b3547,The Nu-cygnis Federation,10000,29008228950.996548,8.3487,Dyson Swarm,2.0714,69.77097585033358,21.194637361464608,26.158024212300763,Monarchy
8bc980ecf5,Unified Meris Council,10000,22155050807.5559,10.0007,Galactic Energy Grid,2.9778,71.31349364958919,21.302281658961128,24.99512806738465,Monarchy
18daa88e4f,Scientific Rho-perseis Union,10000,4674616456.801113,9.6363,Galactic Energy Grid,2.9765,57.26928039494388,20.00482541900955,74.73539122611429,Scientific Council
b6d872712f,Scientific Persean Union,10000,19432277063.626503,10.0009,Galactic Energy Grid,2.9778,73.84042153832715,20.191397655322657,82.55931474744945,Technocracy
7c40c9ebf8,Scientific Vesperian Union,10000,28156473466.068836,10.001,Galactic Energy Grid,2.9778,72.61942035964395,20.077783128625242,39.16563117077347,Federation
28f3b831a2,Scientific Aureloid Union,10000,7027642412.211258,10.0003,Galactic Energy Grid,2.9778,71.24404449808715,20.581786578834755,72.22816299230296,Technocracy
20af608f42,Consolidated Orionite Worlds,10000,19765033548.494114,8.4614,Dyson Swarm,2.0719,66.43854766337964,20.726165369931124,34.944501033492664,Federation
f03d90fb8f,Thranite Directorate,10000,364538027.25176847,10.0,Galactic Energy Grid,2.9778,52.88879140236463,33.89773906258706,69.03080768792584,Scientific Council
3c04f1e4d3,Scientific Xenite Union,10000,1023583071.1461085,8.2023,Dyson Swarm,2.0708,70.41842213323564,16.123693316207795,72.16581701738946,AI Governance
123f4d1fb7,Aurelian Directorate,10000,10542098214.756712,10.0005,Galactic Energy Grid,2.9778,70.90896879339962,19.687464336139072,64.6960154966467,Technocracy
15474381ae,Scientific Kaelumari Union,10000,8336075337.804825,9.6076,Galactic Energy Grid,2.9764,71.09646876144359,20.00970145228273,85.89933306480789,Technocracy
e905d91038,Allied Zelari Systems,10000,14435906848.664413,8.7304,Dyson Swarm,2.073,73.8075236013182,20.88647525217046,31.152160538115982,Federation
f7ed0ea8ba,Thranari Commonwealth,10000,5923541885.332315,9.6842,Galactic Energy Grid,2.9767,90.07161426302753,8.659501266330459,52.189823126467125,Democracy
176da50470,Unified Mu-perseis Council,10000,17463501142.70754,10.0008,Galactic Energy Grid,2.9778,65.37054157365083,21.738647064250753,57.06312194386471,Federation
f83f785370,Consolidated Valian Worlds,10000,21917759946.043602,8.0361,Dyson Swarm,2.0701,68.36897735723436,20.599454459825676,65.8226133795852,Scientific Council
85aec51e58,Consolidated Thranoid Worlds,10000,5554036627.087145,8.8092,Dyson Sphere,2.4733,41.490494509353255,19.269398477692686,48.094162082271396,Scientific Council
4c224c8349,Vesperari Directorate,10000,15182814963.753443,6.0324,Fusion,1.2604,70.17257117360879,19.260609029600946,73.46239913959714,Technocracy
37270686ec,Scientific Bulgite Union,10000,20437809836.587425,10.0011,Galactic Energy Grid,2.9778,78.1189715480501,19.27593382569215,78.34517577932789,Technocracy
b9be6a525a,The Bulgite Federation,10000,7506654969.758529,8.9683,Dyson Sphere,2.4739,69.84504134243035,19.64489418945909,37.393370062340885,Collective
f8c1278b86,Consolidated Zelis Worlds,100000,57475565614.023094,9.1354,Dyson Sphere,2.4746,50.0,19.556844435089506,22.592830744574787,Democracy
4836a15586,Scientific Valan Union,100000,59297022208.56151,9.8274,Galactic Energy Grid,2.9772,50.0,19.989889221074524,56.71882145950124,Federation
ee951bbfab,Kaelumian Directorate,100000,53970527805.91972,8.8816,Dyson Sphere,2.4736,50.0,23.505967585297427,69.55373862496552,Scientific Council
b2e833d309,Allied Orionoid Systems,100000,92870589849.93724,9.4509,Dyson Sphere,2.4758,11.068907017797498,25.25104115094428,51.59492176274163,Scientific Council
faf8d4b64a,Solex Directorate,100000,0.0,6.8466,Antimatter,1.6646,0.0,0.0,0.0,Collective
a500abb373,The Zelari Federation,100000,20105577104.420326,8.3409,Dyson Swarm,2.0714,5.090403681205013,27.20001075308691,59.72272418413933,AI Governance
9594053f90,Scientific Galacticite Union,100000,43981349226.6613,9.0213,Dyson Sphere,2.4741,20.165769655403878,47.74809147974609,36.82021720992618,Collective
22b55b78e2,Unified Omicron-galacticis Council,100000,13851894768.552893,10.0073,Galactic Energy Grid,2.9778,10.0,25.011588368151482,61.76828005635158,Scientific Council
185a68bac9,Scientific Solari Union,100000,4964021249.752966,8.8253,Dyson Sphere,2.4733,66.24168065428155,23.604049140025737,72.36198889456199,Technocracy
c4f121b6c1,Orionian Directorate,100000,7847323577.935789,6.9647,Antimatter,1.6652,62.580814626640795,24.016007788605855,57.18771665028676,Technocracy
70a115d461,Consolidated Aurelite Worlds,100000,51121989652.083626,7.3947,Antimatter,1.6672,19.0794544251458,45.88867523474717,52.35350898018156,Technocracy
26b5626b6c,Scientific Thranan Union,100000,18106687032.776985,9.7253,Galactic Energy Grid,2.9768,26.851945342414155,20.833330677607393,63.20912139072506,Technocracy
8a41c4ac34,Valis Directorate,100000,20786298303.250042,9.2012,Dyson Sphere,2.4748,63.72979926868932,21.506297405138618,56.42441489846,AI Governance
15286fa1f5,Consolidated Zelari Worlds,100000,8294002579.636591,10.003,Galactic Energy Grid,2.9778,43.431979920704606,25.351260718188218,60.073605971622996,Scientific Council
ec5efdeb2d,The Bulgite Federation,100000,0.0,7.1289,Antimatter,1.6659,0.0,0.0,0.0,Technocracy
2f0954acad,Scientific Aethelgardian Union,100000,55166325115.05239,9.3208,Dyson Sphere,2.4753,37.91902101383484,20.799792986645915,74.44927138200504,AI Governance
c7c9fca9a1,Unified Aethelgardis Council,100000,22950975452.754158,10.0104,Galactic Energy Grid,2.9779,63.78783060407485,13.520484849464125,48.938138521142086,Federation
511ff78315,Allied Zeta-cygnis Systems,100000,10139402977.36924,9.852,Galactic Energy Grid,2.9773,3.623300337354303,29.794104521259364,49.54672280906566,Scientific Council
95cba99a70,Consolidated Aureloid Worlds,100000,16170556399.673672,9.1588,Dyson Sphere,2.4747,50.0,16.900641259491472,60.92701908016593,Technocracy
73cb158d41,Unified Vesperari Council,100000,16450515040.420273,10.0073,Galactic Energy Grid,2.9778,31.508559890613366,23.749086597377154,67.20436805352891,Scientific Council
7419a59432,Unified Merari Council,100000,19765365416.18741,10.0107,Galactic Energy Grid,2.9779,60.44631281040234,24.18118544352887,75.13621071605412,Technocracy
bb1351012f,Zylarian Directorate,100000,53537767619.65355,9.5254,Galactic Energy Grid,2.9761,14.144778305261191,24.434414735036345,24.67045762183463,Monarchy
3be9d94e07,Unified Kaelumoid Council,100000,14030656904.238884,10.0062,Galactic Energy Grid,2.9778,43.721152704772635,23.103956864631776,53.27486125701232,Democracy
033668785c,The Solis Federation,100000,15832428131.354408,9.8383,Galactic Energy Grid,2.9772,11.069530020641913,22.5620914486881,43.82257504697255,Scientific Council
f8a4edc83b,Consolidated Xenoid Worlds,100000,38170985595.169,10.0098,Galactic Energy Grid,2.9779,50.0,24.002991329381246,29.875290992514596,AI Governance
d2748466c9,Scientific Xenis Union,100000,58586976948.46237,10.0235,Galactic Energy Grid,2.9779,30.139120220986175,17.63082575242889,73.42204650564766,Scientific Council
4a7ef72f37,The Bulgite Federation,100000,42355154228.68135,8.0653,Dyson Swarm,2.0702,51.924714599391116,27.253105240724466,42.62556535990324,Collective
23979e6a05,Unified Persean Council,100000,5507430871.276724,8.6279,Dyson Swarm,2.0725,18.091781516865368,24.107032315635227,73.6781274710823,Scientific Council
b6e89e8b4d,Allied Chi-perseis Systems,100000,32560482437.314125,8.067,Dyson Swarm,2.0702,50.0,27.512346977262002,36.001431779982454,Democracy
243eff68e3,Sigma-bulgis Directorate,100000,8224498453.573843,10.0025,Galactic Energy Grid,2.9778,50.0,25.968971816272678,30.259281511404946,Scientific Council
9aa2eff7c3,Persean Directorate,100000,0.0,10.0009,Galactic Energy Grid,2.9778,0.0,0.0,0.0,Collective
5db2756626,Unified Zelian Council,100000,28169178755.5455,10.0125,Galactic Energy Grid,2.9779,10.958631482024511,22.226307498958015,61.46704336825558,Scientific Council
37df7ce9be,Unified Xenoid Council,100000,11514241634.51113,10.005,Galactic Energy Grid,2.9778,61.60219033214764,26.414564773069248,38.02888329207698,Collective
63fff6610a,Meris Directorate,100000,0.0,9.5791,Galactic Energy Grid,2.9763,0.0,0.0,0.0,Scientific Council
52d6d92e6b,Unified Xenoid Council,100000,6998286935.284809,9.4824,Dyson Sphere,2.4759,67.20837149427629,25.779311527018002,26.881876140615873,Monarchy
ea27a17ca6,The Meris Federation,100000,11360147201.293766,8.7035,Dyson Swarm,2.0728,50.0,25.747075344174807,51.609624197553636,Collective
962632e3ac,Zylarex Directorate,100000,19968644224.76642,10.0067,Galactic Energy Grid,2.9778,59.52228984285079,26.792728971306214,30.40567471596579,Monarchy
0bfb7074dd,Scientific Xenite Union,100000,49987524393.86873,9.1813,Dyson Sphere,2.4747,9.695760067119712,23.115840355889613,56.596699418126825,Scientific Council
626215ebea,Scientific Xenoid Union,100000,0.0,9.2394,Dyson Sphere,2.475,0.0,0.0,0.0,Technocracy
d8145cd1f0,Aurelite Commonwealth,100000,21765450540.564293,10.0061,Galactic Energy Grid,2.9778,20.508316993087387,29.023938332314177,38.353001637575105,Collective
