tick,year,civilization_id,civilization_name,personality,opportunity_score,expansion_factor,trade_factor,tech_factor,energy_factor
19,1900,931aa9655e,Orionite Directorate,Scientific,25.39,0.0,3.52,17.37,4.5
19,1900,df2f64c1a1,Unified Valari Council,Scientific,26.98,0.0,3.52,19.95,3.52
19,1900,f27ca4fefa,Scientific Aurelite Union,Scientific,30.91,0.0,6.41,20.0,4.5
19,1900,a7f6005fd2,Republic of Meroid,Scientific,38.89,18.79,0.0,16.5,3.59
19,1900,4164b650a3,Unified Zylarite Council,Scientific,26.89,0.0,2.39,20.0,4.5
19,1900,340ef3ab81,The Thranari Federation,Industrialist,17.08,0.0,5.15,10.05,1.89
19,1900,7ba9deb67e,Consolidated Xenoid Worlds,Scientific,36.57,14.36,0.0,17.7,4.5
19,1900,785ce4730c,Unified Xenan Council,Scientific,25.06,0.0,5.86,15.65,3.55
19,1900,7135e43d15,Consolidated Valoid Worlds,Isolationist,27.75,0.0,10.35,14.68,2.71
19,1900,dbf06f7273,Orionite Directorate,Scientific,33.56,0.0,8.22,15.34,10.0
19,1900,8f64eb0a84,Vesperan Commonwealth,Industrialist,28.29,0.0,9.61,14.18,4.5
19,1900,c87f4b2d09,Consolidated Zelite Worlds,Industrialist,16.7,0.0,0.0,12.2,4.5
19,1900,c59e7444f5,Meran Commonwealth,Scientific,36.38,7.17,9.01,15.69,4.5
19,1900,111ab1a74e,Unified Meris Council,Scientific,34.8,7.17,8.27,14.86,4.5
19,1900,762d1b3438,Unified Merian Council,Scientific,38.71,7.17,8.56,18.47,4.5
19,1900,41e5776038,Unified Orionan Council,Scientific,45.14,14.2,6.47,19.97,4.5
19,1900,11c4291fc3,Vesperite Commonwealth,Scientific,40.18,14.2,6.91,17.42,1.65
19,1900,c8c30fa0a1,Orionan Directorate,Scientific,43.71,14.2,6.94,20.0,2.57
19,1900,41a9345e47,The Aurelian Federation,Isolationist,41.31,14.2,6.91,15.71,4.5
19,1900,6edc6616b2,Scientific Galacticite Union,Scientific,29.25,6.89,2.75,18.97,0.63
19,1900,82b29167c3,Galactican Directorate,Scientific,31.77,6.89,4.6,15.78,4.5
19,1900,cbdac2fac3,Scientific Zylarex Union,Scientific,24.71,6.13,0.0,18.13,0.46
19,1900,9891e1dd90,Scientific Kaelumari Union,Scientific,41.15,19.15,0.0,20.0,2.0
19,1900,5087e1422a,Unified Zeloid Council,Scientific,29.17,7.03,0.0,17.64,4.5
19,1900,5d94c085f5,Allied Valis Systems,Scientific,25.91,6.53,0.0,16.78,2.6
19,1900,cc71651dca,Unified Solex Council,Scientific,22.47,0.0,0.0,19.87,2.6
19,1900,b7f420628f,Consolidated Iota-perseis Worlds,Diplomatic,32.57,11.45,0.0,11.13,10.0
19,1900,1a2a63b5eb,Allied Thranian Systems,Isolationist,35.46,7.69,2.91,14.85,10.0
19,1900,9eeb4737e9,Unified Merite Council,Scientific,29.64,7.69,0.39,20.0,1.55
19,1900,8e17c1b492,Solex Commonwealth,Diplomatic,22.76,0.0,2.77,9.99,10.0
19,1900,35e0e185b7,Scientific Valan Union,Scientific,26.44,0.0,4.52,19.24,2.69
19,1900,15c488fdb9,Unified Vesperite Council,Scientific,22.45,0.0,0.0,18.94,3.51
19,1900,52be76d999,Zelian Directorate,Isolationist,19.54,0.0,0.0,15.04,4.5
19,1900,2d148d0e47,Allied Cygnian Systems,Scientific,22.5,0.0,3.29,16.58,2.63
19,1900,a4eac32597,Scientific Omega-cygnis Union,Scientific,26.85,0.0,5.72,16.63,4.5
19,1900,f94aaeed85,Allied Cygnite Systems,Scientific,27.2,0.0,3.29,13.91,10.0
19,1900,a9283be55d,The Epsilon-perseis Federation,Industrialist,27.44,0.0,12.74,10.2,4.5
19,1900,27d9c8dc46,The Perseian Federation,Industrialist,23.31,0.0,9.95,9.79,3.57
19,1900,2c89a9e0dc,Scientific Persean Union,Scientific,36.81,0.0,12.31,20.0,4.5
19,1900,c45231c414,Scientific Epsilon-perseis Union,Scientific,33.19,0.0,9.95,18.74,4.5
19,1900,7fdb421436,Consolidated Cygnian Worlds,Industrialist,16.17,0.0,0.0,12.58,3.59
19,1900,b323933feb,Allied Solian Systems,Scientific,22.4,9.41,0.0,11.1,1.89
19,1900,c5f014b287,Bulgan Directorate,Scientific,29.23,6.35,2.34,18.25,2.29
19,1900,8d88177d24,Bulgian Directorate,Scientific,33.65,6.35,3.38,19.42,4.5
19,1900,e1c4b2ed14,Scientific Vesperan Union,Scientific,19.82,0.0,0.0,18.34,1.49
19,1900,a568c633c8,Aurelari Directorate,Scientific,25.7,10.05,0.0,13.65,2.0
19,1900,0187c7d64a,The Vesperan Federation,Isolationist,24.13,0.0,2.84,11.29,10.0
19,1900,189d8d8d1b,Valite Directorate,Scientific,27.17,0.0,7.55,15.13,4.5
19,1900,57f00e3f50,Unified Vesperite Council,Scientific,31.85,0.0,8.35,20.0,3.5
19,1900,d427d38a9f,Unified Kaelumex Council,Scientific,28.98,0.0,6.41,20.0,2.57
19,1900,f1337406a3,Thranan Directorate,Scientific,22.81,0.0,3.97,16.83,2.0
19,1900,ecbe2dc98a,Zelari Commonwealth,Scientific,28.76,0.0,5.18,13.58,10.0
19,1900,354b63d6d6,Scientific Solex Union,Scientific,26.0,0.0,4.45,20.0,1.54
19,1900,fce0550f04,Unified Thranian Council,Scientific,29.92,0.0,6.4,20.0,3.52
19,1900,f7a8fcf1b2,Scientific Aurelari Union,Scientific,25.83,0.0,3.21,19.13,3.49
19,1900,8c80ad65b6,Orionex Directorate,Scientific,26.11,7.08,0.0,15.46,3.58
19,1900,65154f1c30,Scientific Kaeluman Union,Scientific,28.73,7.08,0.0,20.0,1.65
19,1900,e6f9f9e411,Unified Kaelumex Council,Scientific,34.06,12.42,0.0,20.0,1.64
19,1900,24e153416d,Unified Aurelis Council,Scientific,27.23,0.0,4.37,18.36,4.5
19,1900,38ade68c1e,Scientific Thranex Union,Scientific,30.24,0.0,2.77,17.46,10.0
19,1900,eacab5ee97,Thranan Directorate,Scientific,29.94,0.0,10.83,16.51,2.61
19,1900,fadaa4a404,Valian Directorate,Scientific,29.28,0.0,9.7,19.27,0.31
19,1900,ebda9e7b67,Solite Directorate,Scientific,34.22,0.0,10.94,19.81,3.46
19,1900,de8a7cab3b,Unified Merian Council,Scientific,29.35,0.0,9.75,18.84,0.76
19,1900,5573af18db,Merian Directorate,Scientific,32.43,0.0,4.92,17.51,10.0
19,1900,e13216033f,Meroid Directorate,Scientific,28.91,0.0,8.64,18.27,2.0
19,1900,bee1d78260,Zylarian Commonwealth,Industrialist,22.69,0.0,4.92,13.27,4.5
19,1900,2a8b6fc81d,Unified Zylarite Council,Scientific,28.4,0.0,4.85,20.0,3.54
19,1900,2320636026,Unified Valian Council,Scientific,23.77,0.0,5.39,15.78,2.6
19,1900,e976b29c9d,Scientific Orionoid Union,Scientific,25.88,0.0,3.52,19.74,2.62
19,1900,dc0074adc3,Unified Valite Council,Scientific,36.38,6.33,6.52,20.0,3.52
19,1900,303a3df484,Unified Zelex Council,Scientific,37.16,6.33,7.27,20.0,3.56
19,1900,02b9381952,Aurelian Directorate,Scientific,35.35,6.33,10.3,16.13,2.6
19,1900,0ad458611c,Unified Orionian Council,Scientific,24.68,0.0,4.5,18.57,1.61
19,1900,c2fe0ab024,Unified Orionan Council,Scientific,21.96,0.0,3.0,15.32,3.63
19,1900,91474e8269,Vesperian Directorate,Scientific,24.04,0.0,3.5,20.0,0.54
19,1900,32d2bbd884,Unified Zelan Council,Scientific,30.93,0.0,3.02,17.91,10.0
19,1900,f343101fe6,Unified Aurelari Council,Scientific,28.39,0.0,4.95,18.93,4.5
19,1900,1cf19da3a9,Unified Merex Council,Scientific,31.5,0.0,7.0,20.0,4.5
19,1900,fc241018ec,Kaelumis Directorate,Isolationist,26.98,0.0,8.83,15.63,2.52
19,1900,2c6958242d,Merian Commonwealth,Scientific,27.4,0.0,6.76,17.14,3.5
19,1900,950050e41a,Zylarite Commonwealth,Industrialist,23.9,0.0,8.85,12.47,2.58
19,1900,2e4e7545f5,Unified Xenian Council,Scientific,31.63,0.0,10.16,20.0,1.47
19,1900,f9c2058d1a,Zylarian Directorate,Scientific,26.52,0.0,9.23,15.43,1.86
19,1900,28100766c8,Bulgite Directorate,Scientific,27.82,6.75,0.0,17.55,3.52
19,1900,bbf8578e8c,Unified Orionite Council,Scientific,33.18,0.0,10.19,19.44,3.56
19,1900,8478dfd6f7,Merari Directorate,Industrialist,24.52,0.0,8.13,13.79,2.61
19,1900,6f1e390274,Kaelumis Directorate,Scientific,26.67,0.0,9.59,16.15,0.93
19,1900,b12b67a0db,Unified Zelian Council,Scientific,25.31,0.0,7.38,14.31,3.62
19,1900,28728de334,Scientific Xenite Union,Scientific,34.05,0.0,4.52,19.53,10.0
19,1900,5d6505f12a,Unified Aurelis Council,Scientific,26.76,0.0,5.02,19.74,2.0
19,1900,2c64149009,Unified Vesperex Council,Scientific,30.44,0.0,8.45,18.42,3.56
19,1900,ed45fe3a8d,Vesperari Directorate,Scientific,27.36,0.0,7.3,19.75,0.31
19,1900,b1f20b8a8c,The Aurelan Federation,Industrialist,32.58,0.0,7.84,14.74,10.0
19,1900,43cb04ad80,Xenoid Directorate,Scientific,21.6,0.0,0.0,20.0,1.6
19,1900,3a375c2f6d,Scientific Xenan Union,Scientific,25.65,0.0,4.87,17.24,3.54
19,1900,0fa7096d5a,Zelis Directorate,Scientific,35.15,0.0,6.65,18.5,10.0
19,1900,3c196b299c,Scientific Vesperari Union,Scientific,34.74,0.0,5.76,18.98,10.0
19,1900,1a67be5b7f,Scientific Zelite Union,Scientific,34.15,9.6,3.34,19.51,1.7
19,1900,862f6cbc45,Unified Thranan Council,Scientific,35.2,9.6,3.22,18.87,3.51
19,1900,9883f23173,Consolidated Aureloid Worlds,Scientific,23.94,0.0,3.96,15.48,4.5
19,1900,22c13af7a1,Unified Vesperoid Council,Scientific,24.22,0.0,3.95,16.69,3.58
19,1900,ac70f57b73,Unified Solex Council,Scientific,30.0,0.0,5.5,20.0,4.5
19,1900,60a971a839,Cygnan Directorate,Scientific,26.95,0.0,6.22,16.23,4.5
19,1900,e941b86692,Cygnite Commonwealth,Diplomatic,23.85,0.0,6.04,13.32,4.5
19,1900,8dcb447d0f,Cygnian Directorate,Scientific,27.89,0.0,6.22,20.0,1.67
19,1900,0130446f7e,Scientific Kaelumis Union,Scientific,32.43,0.0,10.86,18.96,2.6
19,1900,d1ebd8161b,Unified Meran Council,Industrialist,24.97,0.0,7.38,13.09,4.5
19,1900,d056d7ce4a,Scientific Thranex Union,Scientific,30.36,0.0,9.1,17.71,3.54
19,1900,74136dc7b0,The Solari Federation,Industrialist,19.0,0.0,7.38,9.63,2.0
19,1900,61dc46303f,Consolidated Zelis Worlds,Scientific,28.44,0.0,8.23,15.71,4.5
19,1900,8fbf42f886,Vesperis Commonwealth,Isolationist,17.48,0.0,3.38,10.48,3.62
19,1900,7388512271,Unified Orionari Council,Scientific,28.64,0.0,6.76,17.37,4.5
19,1900,b6ae409cbf,Unified Vesperite Council,Scientific,30.79,0.0,6.53,19.76,4.5
19,1900,622de7102b,Orionite Commonwealth,Industrialist,23.11,9.34,0.0,11.12,2.65
19,1900,996190e522,Orionan Directorate,Scientific,33.38,6.64,3.18,19.98,3.57
19,1900,f7bd18e491,Thranis Commonwealth,Scientific,27.36,6.64,2.92,16.02,1.78
19,1900,556d6c2378,Meroid Directorate,Scientific,39.03,6.03,4.4,18.6,10.0
19,1900,ff559623e3,Consolidated Merian Worlds,Industrialist,31.37,6.03,4.4,16.44,4.5
19,1900,a38e0777cd,Zelex Directorate,Scientific,28.24,6.03,4.69,15.69,1.82
19,1900,4c2540c708,Unified Orionoid Council,Scientific,30.18,8.47,0.0,19.32,2.39
19,1900,b7069c3852,Unified Orionex Council,Scientific,32.23,6.39,3.22,20.0,2.62
19,1900,81714ff4c3,Consolidated Xenari Worlds,Scientific,31.5,6.39,5.87,14.74,4.5
19,1900,f3f5dfde4c,Scientific Zelis Union,Scientific,35.93,0.0,12.75,18.67,4.5
19,1900,e12feef736,Scientific Kaeluman Union,Scientific,29.49,0.0,9.54,18.46,1.49
19,1900,fba15f0324,Unified Vesperoid Council,Scientific,32.76,0.0,11.52,17.79,3.45
19,1900,350e107aae,Allied Aurelan Systems,Militaristic,24.12,0.0,9.54,11.03,3.55
19,1900,22091a7056,Scientific Zylaris Union,Scientific,25.73,0.0,2.24,20.0,3.5
19,1900,03d3903c7c,Unified Orionex Council,Scientific,25.58,0.0,2.81,19.22,3.55
19,1900,2211d3100d,Kaelumex Directorate,Scientific,27.74,0.0,7.85,16.33,3.57
19,1900,459f704847,Thranari Directorate,Scientific,28.72,0.0,7.07,18.98,2.67
19,1900,575810e85b,Scientific Orionex Union,Scientific,27.43,0.0,6.79,19.94,0.69
19,1900,182edcdd37,Aurelan Commonwealth,Scientific,19.25,0.0,0.0,14.75,4.5
19,1900,e47a782635,The Xi-sagittariis Federation,Industrialist,13.58,0.0,0.0,10.85,2.73
19,1900,2705d84a32,Unified Vesperari Council,Scientific,34.49,9.29,3.01,19.58,2.61
19,1900,92810d80b3,The Aurelis Federation,Scientific,28.82,9.29,4.17,13.47,1.9
19,1900,7e5521abbb,Scientific Kaelumis Union,Scientific,22.77,0.0,3.74,17.4,1.62
19,1900,b9ec32251d,Allied Zylarian Systems,Scientific,20.62,0.0,2.82,14.28,3.52
19,1900,7c376afd56,The Kaelumis Federation,Industrialist,30.06,12.46,2.79,12.81,2.0
19,1900,0cb785b3d6,Kaelumite Commonwealth,Scientific,32.15,12.46,3.77,13.99,1.93
19,1900,7bf42c3a49,Sagittariite Directorate,Scientific,24.88,9.17,0.0,14.89,0.82
19,1900,c3b1779520,Aurelis Commonwealth,Scientific,18.41,6.1,0.0,10.33,1.98
19,1900,37a4cea3d7,Consolidated Solite Worlds,Scientific,34.31,9.4,7.55,13.79,3.56
19,1900,57733c8324,Scientific Merite Union,Scientific,36.07,9.4,4.22,20.0,2.46
19,1900,467216187a,Allied Thranex Systems,Scientific,26.03,0.0,6.94,16.47,2.62
19,1900,e00bc2a5e5,Thranite Directorate,Scientific,23.58,0.0,0.0,19.96,3.61
19,1900,b2c9872c2d,Unified Sagittariite Council,Scientific,25.26,0.0,7.43,16.37,1.45
19,1900,792f609a6f,Unified Sagittariite Council,Scientific,38.82,0.0,8.98,19.84,10.0
19,1900,3aa8ce54ee,Allied Sagittariian Systems,Industrialist,23.42,0.0,7.21,14.41,1.8
19,1900,4b4e90bd89,The Meran Federation,Scientific,19.48,0.0,0.0,17.85,1.63
19,1900,764f599826,Unified Solite Council,Scientific,34.67,0.0,4.67,20.0,10.0
19,1900,83c39baf65,Zylarite Directorate,Scientific,27.07,0.0,4.33,18.23,4.5
19,1900,927dbfac0b,Scientific Kaelumis Union,Scientific,27.44,0.0,7.04,16.84,3.55
19,1900,8e65d7f5b1,Scientific Zeloid Union,Explorer,32.7,0.0,6.59,16.1,10.0
19,1900,f0f8b2423b,Xenex Directorate,Scientific,30.57,0.0,7.39,19.63,3.55
19,1900,31aeef2350,Scientific Solian Union,Scientific,27.53,0.0,9.17,13.86,4.5
19,1900,83775e646f,Consolidated Thranite Worlds,Scientific,27.73,0.0,8.64,14.58,4.5
19,1900,2ed96a351c,Unified Valite Council,Scientific,32.01,0.0,9.91,18.55,3.56
19,1900,c1cc584fd5,Unified Merite Council,Scientific,27.41,0.0,3.72,19.18,4.5
19,1900,11452e96e6,Scientific Zelex Union,Scientific,24.74,0.0,6.14,16.6,2.0
19,1900,80ce70725d,Scientific Kaelumian Union,Scientific,23.52,0.0,3.72,16.22,3.58
19,1900,f61290c372,Scientific Orionari Union,Scientific,22.34,0.0,0.0,18.8,3.54
19,1900,71efb681fc,The Aureloid Federation,Scientific,21.41,7.38,0.0,12.43,1.6
19,1900,13b6f1c19c,Allied Orionite Systems,Scientific,39.05,21.33,2.81,13.13,1.77
19,1900,ee9099d9b7,Vesperan Directorate,Scientific,45.62,21.33,4.31,17.39,2.6
19,1900,38d523ac80,Scientific Vesperoid Union,Scientific,37.15,0.0,7.15,20.0,10.0
19,1900,4bf29f7756,Scientific Zylaroid Union,Scientific,29.16,0.0,5.72,20.0,3.45
19,1900,8a78a0e229,Unified Vesperoid Council,Scientific,29.84,0.0,6.27,20.0,3.57
19,1900,5fec320399,Unified Orionan Council,Scientific,30.2,0.0,2.5,17.7,10.0
19,1900,822326926a,Unified Meroid Council,Scientific,21.1,0.0,2.31,17.11,1.68
19,1900,0a6e8b3547,The Nu-cygnis Federation,Scientific,27.0,6.61,0.0,15.89,4.5
19,1900,8bc980ecf5,Unified Meris Council,Scientific,21.08,0.0,0.0,18.64,2.44
19,1900,18daa88e4f,Scientific Rho-perseis Union,Scientific,21.85,0.0,0.0,18.33,3.52
19,1900,b6d872712f,Scientific Persean Union,Scientific,25.27,0.0,2.86,19.95,2.46
19,1900,7c40c9ebf8,Scientific Vesperian Union,Scientific,22.19,0.0,4.52,16.18,1.48
19,1900,28f3b831a2,Scientific Aureloid Union,Scientific,29.78,0.0,5.28,20.0,4.5
19,1900,20af608f42,Consolidated Orionite Worlds,Diplomatic,21.79,6.42,0.0,10.87,4.5
19,1900,f03d90fb8f,Thranite Directorate,Industrialist,39.59,0.0,12.83,16.76,10.0
19,1900,3c04f1e4d3,Scientific Xenite Union,Scientific,32.24,0.0,11.51,17.1,3.62
19,1900,123f4d1fb7,Aurelian Directorate,Scientific,32.81,0.0,9.74,19.54,3.52
19,1900,15474381ae,Scientific Kaelumari Union,Scientific,35.39,0.0,11.84,20.0,3.55
19,1900,e905d91038,Allied Zelari Systems,Diplomatic,21.34,0.0,3.33,13.52,4.5
19,1900,f7ed0ea8ba,Thranari Commonwealth,Scientific,30.83,0.0,5.95,14.88,10.0
19,1900,176da50470,Unified Mu-perseis Council,Scientific,38.66,16.12,0.0,19.0,3.54
19,1900,f83f785370,Consolidated Valian Worlds,Scientific,43.71,23.43,0.0,16.7,3.58
19,1900,85aec51e58,Consolidated Thranoid Worlds,Isolationist,12.3,0.0,0.0,10.61,1.69
19,1900,4c224c8349,Vesperari Directorate,Scientific,40.77,24.77,0.0,15.14,0.86
19,1900,37270686ec,Scientific Bulgite Union,Scientific,36.9,9.68,4.79,20.0,2.44
19,1900,b9be6a525a,The Bulgite Federation,Diplomatic,28.29,9.68,3.83,10.28,4.5
20,2000,f8c1278b86,Consolidated Zelis Worlds,Scientific,27.14,6.32,3.7,15.44,1.68
20,2000,4836a15586,Scientific Valan Union,Scientific,29.64,6.32,3.61,19.1,0.61
20,2000,ee951bbfab,Kaelumian Directorate,Scientific,25.6,6.43,0.0,14.67,4.5
20,2000,b2e833d309,Allied Orionoid Systems,Scientific,18.62,0.0,0.0,15.06,3.56
20,2000,faf8d4b64a,Solex Directorate,Scientific,18.61,0.0,0.0,14.11,4.5
20,2000,a500abb373,The Zelari Federation,Scientific,18.18,0.0,0.0,14.61,3.57
20,2000,9594053f90,Scientific Galacticite Union,Scientific,19.95,0.0,3.3,16.23,0.42
20,2000,22b55b78e2,Unified Omicron-galacticis Council,Scientific,28.98,0.0,1.87,17.11,10.0
20,2000,185a68bac9,Scientific Solari Union,Scientific,26.82,7.06,0.0,18.05,1.71
20,2000,c4f121b6c1,Orionian Directorate,Scientific,13.01,0.0,0.0,11.97,1.04
20,2000,70a115d461,Consolidated Aurelite Worlds,Scientific,36.68,21.83,0.0,12.85,2.0
20,2000,26b5626b6c,Scientific Thranan Union,Scientific,28.0,0.0,5.8,17.71,4.5
20,2000,8a41c4ac34,Valis Directorate,Scientific,25.92,0.0,4.97,18.95,2.0
20,2000,15286fa1f5,Consolidated Zelari Worlds,Scientific,22.89,0.0,3.69,16.5,2.7
20,2000,ec5efdeb2d,The Bulgite Federation,Scientific,16.15,0.0,0.0,12.59,3.56
20,2000,2f0954acad,Scientific Aethelgardian Union,Scientific,25.08,0.0,3.94,19.14,2.0
20,2000,c7c9fca9a1,Unified Aethelgardis Council,Scientific,24.88,0.0,2.31,20.0,2.57
20,2000,511ff78315,Allied Zeta-cygnis Systems,Scientific,15.86,0.0,0.0,15.28,0.58
20,2000,95cba99a70,Consolidated Aureloid Worlds,Diplomatic,34.93,0.0,13.29,11.64,10.0
20,2000,73cb158d41,Unified Vesperari Council,Scientific,37.11,0.0,12.99,19.62,4.5
20,2000,7419a59432,Unified Merari Council,Scientific,36.95,0.0,14.41,20.0,2.55
20,2000,bb1351012f,Zylarian Directorate,Scientific,34.4,0.0,12.99,18.76,2.66
20,2000,3be9d94e07,Unified Kaelumoid Council,Scientific,37.41,0.0,12.91,20.0,4.5
20,2000,033668785c,The Solis Federation,Industrialist,25.77,0.0,3.2,12.57,10.0
20,2000,f8a4edc83b,Consolidated Xenoid Worlds,Industrialist,19.28,0.0,3.2,14.51,1.57
20,2000,d2748466c9,Scientific Xenis Union,Scientific,28.88,0.0,7.37,18.93,2.59
20,2000,4a7ef72f37,The Bulgite Federation,Scientific,19.6,0.0,0.0,17.13,2.47
20,2000,23979e6a05,Unified Persean Council,Scientific,44.2,12.66,6.18,15.36,10.0
20,2000,b6e89e8b4d,Allied Chi-perseis Systems,Diplomatic,30.65,12.66,2.68,10.81,4.5
20,2000,243eff68e3,Sigma-bulgis Directorate,Scientific,24.14,0.0,0.0,19.64,4.5
20,2000,9aa2eff7c3,Persean Directorate,Scientific,19.74,0.0,0.0,19.24,0.5
20,2000,5db2756626,Unified Zelian Council,Scientific,33.04,0.0,9.49,20.0,3.55
20,2000,37df7ce9be,Unified Xenoid Council,Scientific,33.97,0.0,11.48,19.97,2.51
20,2000,52d6d92e6b,Unified Xenoid Council,Scientific,36.46,0.0,13.52,19.35,3.59
20,2000,ea27a17ca6,The Meris Federation,Diplomatic,28.46,0.0,8.47,9.98,10.0
20,2000,962632e3ac,Zylarex Directorate,Scientific,23.3,0.0,5.6,16.12,1.58
20,2000,0bfb7074dd,Scientific Xenite Union,Scientific,24.94,0.0,2.49,18.92,3.53
20,2000,626215ebea,Scientific Xenoid Union,Scientific,32.13,0.0,10.49,18.09,3.54
20,2000,d8145cd1f0,Aurelite Commonwealth,Explorer,31.13,0.0,6.52,14.61,10.0
20,2000,7315025cfd,Unified Aurelari Council,Scientific,26.05,0.0,3.5,20.0,2.55
20,2000,d853839dba,Allied Zelite Systems,Scientific,22.1,0.0,4.91,17.09,0.1
20,2000,c56a0b9792,Allied Elysiis Systems,Industrialist,18.39,6.81,0.0,8.76,2.82
20,2000,2173a01d64,Allied Elysiian Systems,Industrialist,20.56,6.81,0.0,11.75,2.0
20,2000,35390a1939,Valari Directorate,Scientific,24.91,0.0,4.65,15.76,4.5
20,2000,6d4e0abb77,Scientific Zelan Union,Scientific,24.21,0.0,3.6,16.11,4.5
20,2000,3a3695c8e9,Consolidated Galactican Worlds,Scientific,27.91,10.87,0.0,15.37,1.66
20,2000,494354518b,Unified Zylarite Council,Scientific,21.14,0.0,2.34,17.29,1.51
20,2000,a425d5c923,Allied Thranari Systems,Scientific,17.35,0.0,1.64,14.01,1.7
20,2000,9cad00795f,Allied Aethelgardian Systems,Diplomatic,31.63,0.0,11.57,10.06,10.0
20,2000,155f4eead5,The Aethelgardan Federation,Scientific,35.0,0.0,8.58,16.43,10.0
20,2000,35b25d7eaf,Unified Aethelgardis Council,Scientific,41.51,0.0,11.51,20.0,10.0
20,2000,4e674c46b8,Aethelgardan Directorate,Scientific,33.08,0.0,8.58,20.0,4.5
20,2000,e4a60e62b6,Unified Zeloid Council,Scientific,40.42,0.0,18.79,17.13,4.5
20,2000,24423298c0,Scientific Zylaroid Union,Scientific,39.52,0.0,19.12,16.86,3.54
20,2000,95985a8620,Xenan Directorate,Scientific,43.02,0.0,20.41,20.0,2.62
20,2000,80be4440e8,Kaelumis Directorate,Scientific,40.58,0.0,17.56,18.52,4.5
20,2000,c7a93adf27,The Thranis Federation,Scientific,45.16,0.0,21.25,13.91,10.0
20,2000,df2217070a,Allied Thranari Systems,Scientific,40.57,0.0,20.81,15.26,4.5
20,2000,c64460376e,Gamma-orionis Directorate,Scientific,30.58,7.33,4.38,16.22,2.65
20,2000,53e4b98264,Unified Orionian Council,Scientific,32.67,7.33,5.92,17.85,1.58
20,2000,14c594f145,Unified Orionian Council,Scientific,32.57,7.33,4.38,17.35,3.51
20,2000,075b3fb3b1,Unified Theta-orionis Council,Scientific,40.35,20.19,0.0,18.52,1.64
20,2000,d401178af2,Theta-orionis Commonwealth,Scientific,40.99,20.19,0.0,17.29,3.51
20,2000,6dfc531f16,Unified Xenis Council,Scientific,18.15,0.0,0.0,15.52,2.63
20,2000,36b91772ac,Unified Orionis Council,Scientific,22.5,0.0,0.0,20.0,2.5
20,2000,3c983bfdab,Unified Vesperari Council,Scientific,33.71,0.0,9.21,20.0,4.5
20,2000,db90f4ff25,Unified Xenan Council,Scientific,30.38,0.0,8.38,20.0,2.0
20,2000,cfec2df928,Consolidated Zylarex Worlds,Industrialist,22.7,0.0,10.13,8.08,4.5
20,2000,a189e2924d,The Thranian Federation,Scientific,27.98,0.0,9.21,14.27,4.5
20,2000,30e300e760,Scientific Sagittariite Union,Scientific,21.35,0.0,0.0,17.92,3.43
20,2000,65ea513ebb,Unified Sagittarian Council,Scientific,29.62,0.0,0.0,19.62,10.0
20,2000,6fbfc2a11d,Unified Orionite Council,Scientific,32.92,0.0,11.09,17.33,4.5
20,2000,bceea7e00e,Unified Orionan Council,Scientific,34.92,0.0,11.33,20.0,3.59
20,2000,9875fc03a4,Orionian Directorate,Scientific,32.01,0.0,10.01,20.0,2.0
20,2000,81601b2e5e,Unified Sigma-orionis Council,Scientific,33.1,0.0,10.44,20.0,2.66
20,2000,72196fa906,Sigma-orionis Commonwealth,Isolationist,30.51,0.0,10.01,10.5,10.0
20,2000,3c4760ddea,Zelis Commonwealth,Scientific,36.61,17.54,0.0,16.29,2.78
20,2000,9d578c755a,Scientific Zelian Union,Scientific,21.7,0.0,0.0,20.0,1.7
20,2000,23094db297,Allied Solian Systems,Isolationist,9.63,0.0,0.0,6.91,2.72
20,2000,642e75a08d,Scientific Thranan Union,Scientific,29.32,7.32,0.0,20.0,2.0
20,2000,b619dd5fb5,Scientific Thranan Union,Scientific,34.76,6.49,5.93,18.74,3.6
20,2000,e3ba98a843,Unified Valoid Council,Scientific,34.2,6.49,7.13,18.85,1.73
20,2000,50f9748c73,Scientific Vesperex Union,Scientific,37.14,6.49,6.91,19.25,4.5
20,2000,3e1c9fe27e,Cygnian Directorate,Scientific,31.13,0.0,7.55,20.0,3.58
20,2000,cb16d2a5bc,Gamma-cygnis Directorate,Scientific,22.7,0.0,6.38,14.62,1.7
20,2000,340e3912e2,Cygnite Directorate,Scientific,27.08,0.0,5.45,18.09,3.54
20,2000,6ebb371c3c,The Tau-galacticis Federation,Scientific,25.87,6.36,0.0,15.95,3.56
20,2000,1b37c066da,Valis Commonwealth,Scientific,24.02,6.67,0.0,14.73,2.62
20,2000,f4a721a47f,Gamma-galacticis Directorate,Scientific,24.04,6.93,0.0,15.44,1.68
20,2000,63d8758b53,The Aurelex Federation,Scientific,15.49,0.0,0.0,13.62,1.87
20,2000,415811daec,Solian Directorate,Scientific,23.72,0.0,4.67,16.41,2.64
20,2000,cb312b9d86,Aurelex Directorate,Scientific,29.24,0.0,4.74,20.0,4.5
20,2000,53dc64803e,Scientific Orionian Union,Scientific,26.34,0.0,3.79,20.0,2.55
20,2000,5b3c302325,Scientific Bulgian Union,Scientific,34.98,14.44,0.0,19.89,0.65
20,2000,947f74a852,Allied Sagittariite Systems,Explorer,27.79,6.19,4.23,13.75,3.61
20,2000,7df05aba52,Unified Sagittarian Council,Scientific,31.11,6.19,4.7,17.67,2.54
