civilization_id,name,species_id,species_name,planet_id,population,tech_level,research_points,tech_tier,tech_stage_name,energy_source,energy_output_watts,kardashev_rating,government_type,stability_score,corruption_score,innovation_score,civilization_age
a9283be55d,The Epsilon-perseis Federation,d63df9a40d,Epsilon-perseis,a2acc765a5,6150002446.302413,6.9803,2460573.28,6,Fusion Civilization,Antimatter,4.49015e+22,1.6652,Democracy,42.94377111715174,20.96525094076828,44.44247493956516,91837.0
27d9c8dc46,The Perseian Federation,5a6eb706aa,Perseian,e01632c1e2,10970173241.355316,8.0157,13285278.31,8,Dyson Swarm Civilization,Dyson Swarm,5.007850000000001e+26,2.07,AI Governance,61.078325398101455,19.841247067289228,36.34504810120605,390541.0
2c89a9e0dc,Scientific Persean Union,7418cc7782,Persean,9af69a7556,62621095085.55118,10.0294,321687775.65,10,Transcendent Civilization,Galactic Energy Grid,6.0147000000000004e+35,2.9779,Scientific Council,11.492576992798165,22.9846219886122,68.75819182431707,236155.0
c45231c414,Scientific Epsilon-perseis Union,c515e15370,Epsilon-perseis,37fac2ce79,101285759509.08568,10.0008,312755544.56,10,Transcendent Civilization,Galactic Energy Grid,6.0004e+35,2.9778,Technocracy,16.451198065022524,22.534298897656498,73.35018094646304,314464.0
7fdb421436,Consolidated Cygnian Worlds,43027e38bc,Cygnian,30e23f82eb,0.0,7.6344,8843509.84,7,Antimatter Civilization,Antimatter,4.8172e+22,1.6683,Scientific Council,0.0,0.0,0.0,73294.0
b323933feb,Allied Solian Systems,6960e87f3a,Solian,3b66bd8cae,5395167596.627351,6.2918,1083537.28,6,Fusion Civilization,Fusion,4.1459e+18,1.2618,Monarchy,36.21174382025838,33.18129795432396,18.970609266945463,7729.0
c5f014b287,Bulgan Directorate,05af2bcd07,Bulgan,783e646348,0.0,10.0014,312923301.33,10,Transcendent Civilization,Galactic Energy Grid,6.0007e+35,2.9778,Technocracy,0.0,0.0,0.0,121432.0
8d88177d24,Bulgian Directorate,925e091664,Bulgian,eb33f5e9a5,16403213205.72999,8.5191,38453683.98,8,Dyson Swarm Civilization,Dyson Swarm,5.2595e+26,2.0721,Monarchy,24.780262161289357,28.808076974435707,44.88953421278066,299062.0
e1c4b2ed14,Scientific Vesperan Union,295967469f,Vesperan,9ec4972256,86836264226.48854,10.0382,324437703.22,10,Transcendent Civilization,Galactic Energy Grid,6.0190999999999995e+35,2.978,Technocracy,26.62352716090754,23.306169838468065,79.97670419114293,280929.0
a568c633c8,Aurelari Directorate,d208888754,Aurelari,8898660d64,12080227899.195335,7.044,2939918.56,7,Antimatter Civilization,Antimatter,4.522e+22,1.6655,Technocracy,69.98659160778392,21.94931135943436,59.83169491020588,10040.0
0187c7d64a,The Vesperan Federation,71a91989e0,Vesperan,9bedefa6ce,16884422507.994522,8.0242,13707561.2,8,Dyson Swarm Civilization,Dyson Swarm,5.0121e+26,2.07,Technocracy,17.270949748699294,6.750744472713846,48.5346096082609,3234.0
189d8d8d1b,Valite Directorate,c4a86ff288,Valite,668d9f895e,29446239898.48851,10.0127,316477984.88,10,Transcendent Civilization,Galactic Energy Grid,6.00635e+35,2.9779,Technocracy,41.74801813399461,23.940701239339784,72.14096295448128,139390.0
57f00e3f50,Unified Vesperite Council,0d0534a73f,Vesperite,b44da08d37,2682242473.1145515,10.0029,313395392.22,10,Transcendent Civilization,Galactic Energy Grid,6.00145e+35,2.9778,AI Governance,70.23683765333189,19.123326880656364,64.61536687721251,310540.0
d427d38a9f,Unified Kaelumex Council,d9d7ac1322,Kaelumex,ec0b735fe2,39708048954.08598,10.0204,318859380.35,10,Transcendent Civilization,Galactic Energy Grid,6.0102e+35,2.9779,Scientific Council,31.19111350695064,22.88943151521458,79.19441283019542,143780.0
f1337406a3,Thranan Directorate,d8c471b44d,Thranan,7ed77370de,1240133626.9093075,10.0011,312831807.78,10,Transcendent Civilization,Galactic Energy Grid,6.000549999999999e+35,2.9778,Scientific Council,63.96957085010929,24.353406531982586,55.697173038379304,190669.0
ecbe2dc98a,Zelari Commonwealth,49de3a8182,Zelari,07cf0a4e20,0.0,7.7648,10147822.63,7,Antimatter Civilization,Antimatter,4.8824e+22,1.6689,Federation,0.0,0.0,0.0,13941.0
354b63d6d6,Scientific Solex Union,14e0fa73d2,Solex,dbe8d394d4,54508486956.37289,10.0209,319041149.94,10,Transcendent Civilization,Galactic Energy Grid,6.010449999999999e+35,2.9779,Federation,50.0,25.99207985750914,31.729170115727204,53067.0
fce0550f04,Unified Thranian Council,0cdedf71d4,Thranian,840731513b,43052333602.884384,9.6705,230129878.31,9,Galactic Civilization,Galactic Energy Grid,5.83525e+35,2.9766,Technocracy,27.7169813321977,23.620377183191177,77.36305302575842,413972.0
f7a8fcf1b2,Scientific Aurelari Union,b405790028,Aurelari,a217adf694,94381789469.40398,9.4869,184212693.6,9,Galactic Civilization,Dyson Sphere,5.743450000000001e+30,2.4759,Technocracy,29.206204087633527,23.137890767668075,57.37763498855442,78658.0
8c80ad65b6,Orionex Directorate,45266e7814,Orionex,53f0940477,26464685809.528942,8.0437,14684504.04,8,Dyson Swarm Civilization,Dyson Swarm,5.02185e+26,2.0701,AI Governance,51.33224129424278,21.82135143088236,68.52096971372119,74456.0
65154f1c30,Scientific Kaeluman Union,b275a3ad32,Kaeluman,94da1d8761,36933979663.49049,10.0137,316784854.31,10,Transcendent Civilization,Galactic Energy Grid,6.00685e+35,2.9779,Scientific Council,49.89663949824433,24.752679217066945,58.061335596013045,297009.0
e6f9f9e411,Unified Kaelumex Council,593ad45ebb,Kaelumex,dd2d847fac,93525570428.76369,9.0078,64445374.34,9,Galactic Civilization,Dyson Sphere,5.5039e+30,2.4741,Scientific Council,50.0,20.115960583078355,75.76414442925861,70005.0
24e153416d,Unified Aurelis Council,a2c5b39ae3,Aurelis,fee1b271f1,99730475347.95,10.0386,324571461.78,10,Transcendent Civilization,Galactic Energy Grid,6.0193e+35,2.978,Monarchy,50.0,24.342802920682114,61.91970797157564,184223.0
38ade68c1e,Scientific Thranex Union,dbe127fc4a,Thranex,6268d34c0e,64219013504.64513,8.2064,22819777.62,8,Dyson Swarm Civilization,Dyson Swarm,5.1032e+26,2.0708,Collective,36.66096681104303,26.615085700721714,43.24328272988773,278491.0
eacab5ee97,Thranan Directorate,b59797cd62,Thranan,c675ef515e,4730785111.85565,8.2082,22912267.72,8,Dyson Swarm Civilization,Dyson Swarm,5.1041e+26,2.0708,Scientific Council,67.63719892244646,23.77543080816557,68.98489876544454,341936.0
fadaa4a404,Valian Directorate,8495a1f751,Valian,fa517308e1,88782747477.86504,10.0315,322335046.06,10,Transcendent Civilization,Galactic Energy Grid,6.0157499999999995e+35,2.9779,Collective,26.550575323922505,25.02210524566855,37.97299040738929,265417.0
ebda9e7b67,Solite Directorate,c61559c193,Solite,77d7ec5910,95386489413.15884,10.0426,325802605.4,10,Transcendent Civilization,Galactic Energy Grid,6.0213e+35,2.978,Technocracy,26.50106623796946,26.3195569225796,66.38139834122545,218671.0
de8a7cab3b,Unified Merian Council,40c25696c3,Merian,7312c84812,6955357944.530914,10.0023,313227578.49,10,Transcendent Civilization,Galactic Energy Grid,6.00115e+35,2.9778,Monarchy,75.01181437033522,20.397911393028302,26.992911156797888,382591.0
5573af18db,Merian Directorate,08b17b2edb,Merian,77ac4bf540,37314220682.726906,10.0146,317074918.04,10,Transcendent Civilization,Galactic Energy Grid,6.0073e+35,2.9779,Scientific Council,50.0,30.868362581274624,55.275984371223,93815.0
e13216033f,Meroid Directorate,b9080a5dc8,Meroid,dd3c6f3a17,59695736729.812294,9.8703,280071143.97,9,Galactic Civilization,Galactic Energy Grid,5.93515e+35,2.9773,Scientific Council,50.0,44.232433788987905,52.41219665872552,457385.0
bee1d78260,Zylarian Commonwealth,481f76fc41,Zylarian,b394693d1b,11899886254.786724,7.7776,10276445.25,7,Antimatter Civilization,Antimatter,4.8888e+22,1.6689,Technocracy,35.69899209878459,26.321261335364674,58.13106662715658,33302.0
2a8b6fc81d,Unified Zylarite Council,a410b5b18d,Zylarite,c4cf941c81,8930075203.59475,10.0039,313733745.77,10,Transcendent Civilization,Galactic Energy Grid,6.0019499999999995e+35,2.9778,Technocracy,0.0,32.57497471199442,76.46311532924784,396249.0
2320636026,Unified Valian Council,9f7c68c863,Valian,ad7fb5a65b,5316268607.985487,8.0138,13188679.79,8,Dyson Swarm Civilization,Dyson Swarm,5.0069e+26,2.07,Technocracy,64.87928202891077,25.340571513396306,58.204649891560756,189639.0
e976b29c9d,Scientific Orionoid Union,c05a535bab,Orionoid,1f3ee9a329,91764536508.55055,9.6393,222332205.19,9,Galactic Civilization,Galactic Energy Grid,5.81965e+35,2.9765,Technocracy,50.0,24.535892904326257,78.54485284523109,480042.0
dc0074adc3,Unified Valite Council,5934073b0f,Valite,70606fa4c7,43208559616.70325,10.0184,318241764.9,10,Transcendent Civilization,Galactic Energy Grid,6.0091999999999996e+35,2.9779,Collective,49.44919666070151,26.317034797439376,45.05653911711586,395586.0
303a3df484,Unified Zelex Council,4c7525b0e7,Zelex,b7e86c11ca,97110324760.67319,9.0925,85616947.67,9,Galactic Civilization,Dyson Sphere,5.546249999999999e+30,2.4744,AI Governance,16.175608591325044,19.07097712645404,76.60635465800291,416473.0
02b9381952,Aurelian Directorate,86d3deeade,Aurelian,5782ea858b,48092996291.78453,10.0174,317930912.66,10,Transcendent Civilization,Galactic Energy Grid,6.0087e+35,2.9779,Technocracy,33.66318006962459,23.185723768771744,57.29890560304283,262089.0
08caaac3af,Unified Orionian Council,31e47205e5,Orionian,786bce57c2,0.0,10.0012,312888687.64,10,Transcendent Civilization,Galactic Energy Grid,6.0006000000000005e+35,2.9778,AI Governance,0.0,0.0,0.0,212177.0
0ad458611c,Unified Orionian Council,495ffae27f,Orionian,7c812f08d6,38058824179.19667,9.6943,236069464.0,9,Galactic Civilization,Galactic Energy Grid,5.8471499999999996e+35,2.9767,Scientific Council,50.9386365874222,18.86644388391042,63.78025341688952,204278.0
c2fe0ab024,Unified Orionan Council,95ea2bfa73,Orionan,d0f851ac22,8563159891.797838,7.0896,3395887.96,7,Antimatter Civilization,Antimatter,4.544800000000001e+22,1.6658,AI Governance,54.57732410294975,19.080308253138867,53.38468648911154,30845.0
91474e8269,Vesperian Directorate,c798501795,Vesperian,356b9e1c0c,25009003578.22749,10.0139,316845667.32,10,Transcendent Civilization,Galactic Energy Grid,6.00695e+35,2.9779,AI Governance,48.02639939560533,25.980528474419586,75.00728000689959,259266.0
32d2bbd884,Unified Zelan Council,53c4d9e15b,Zelan,a5013b60ed,0.0,10.0003,312594722.97,10,Transcendent Civilization,Galactic Energy Grid,6.00015e+35,2.9778,Collective,0.0,0.0,0.0,184654.0
f343101fe6,Unified Aurelari Council,3857cab9df,Aurelari,065df40436,4126138532.6299634,8.1032,17662182.8,8,Dyson Swarm Civilization,Dyson Swarm,5.0516e+26,2.0703,Technocracy,41.17660586016908,27.101386284739995,80.60669762465335,59010.0
1cf19da3a9,Unified Merex Council,03ea1d9c36,Merex,3b11a9e4b6,16298575983.891544,10.0074,314821921.8,10,Transcendent Civilization,Galactic Energy Grid,6.0037e+35,2.9778,Democracy,37.82052067720219,20.458839766214936,57.103528409045964,221217.0
fc241018ec,Kaelumis Directorate,3d45f72394,Kaelumis,0a4dcae48d,59640212973.0572,10.0216,319239808.19,10,Transcendent Civilization,Galactic Energy Grid,6.0107999999999996e+35,2.9779,Technocracy,16.468654508429648,23.22227708480988,62.32460295643334,50425.0
2c6958242d,Merian Commonwealth,065172682a,Merian,0aa978663d,5064714259.316546,10.002,313137310.16,10,Transcendent Civilization,Galactic Energy Grid,6.001e+35,2.9778,AI Governance,64.62257027189146,20.959602309960072,55.241475196984965,434998.0
950050e41a,Zylarite Commonwealth,ade95d4f53,Zylarite,c6a02258fa,90246301809.73892,8.3395,29474987.51,8,Dyson Swarm Civilization,Dyson Swarm,5.16975e+26,2.0713,Collective,30.145766691180103,25.444593187562273,37.123116552850355,21492.0
7ec564c9db,Scientific Valex Union,0e2cefa0b2,Valex,afeab48348,0.0,9.4098,164959164.77,9,Galactic Civilization,Dyson Sphere,5.704900000000001e+30,2.4756,Technocracy,0.0,0.0,0.0,145286.0
2e4e7545f5,Unified Xenian Council,6915a3ac91,Xenian,d6197f12b0,0.0,10.0005,312657293.4,10,Transcendent Civilization,Galactic Energy Grid,6.00025e+35,2.9778,Scientific Council,0.0,0.0,0.0,104586.0
f9c2058d1a,Zylarian Directorate,2a952c5a9f,Zylarian,dbc701df83,0.0,7.4538,7037766.05,7,Antimatter Civilization,Antimatter,4.726900000000001e+22,1.6675,AI Governance,0.0,0.0,0.0,19195.0
28100766c8,Bulgite Directorate,67f37c08e0,Bulgite,1db189d2c3,0.0,9.576,206512290.01,9,Galactic Civilization,Galactic Energy Grid,5.788e+35,2.9763,Federation,0.0,0.0,0.0,278009.0
bbf8578e8c,Unified Orionite Council,98104a6815,Orionite,dfa0b7ecc9,16469601129.922077,10.0066,314555073.87,10,Transcendent Civilization,Galactic Energy Grid,6.0033e+35,2.9778,Democracy,1.5813545205611943,28.514713239289932,59.684306453653626,263646.0
8478dfd6f7,Merari Directorate,6df41b45a3,Merari,ac984f2d4b,25284140245.74183,9.292,135495446.88,9,Galactic Civilization,Dyson Sphere,5.646e+30,2.4752,Federation,62.701381125027126,11.902373888343236,36.73624024517701,83703.0
6f1e390274,Kaelumis Directorate,ea6affbdd8,Kaelumis,ea6a049e18,52528230631.42083,9.132,95495838.9,9,Galactic Civilization,Dyson Sphere,5.566e+30,2.4746,AI Governance,50.0,22.826677821162676,58.09340744482416,425374.0
b12b67a0db,Unified Zelian Council,635c0354cb,Zelian,7e4f355480,3078538547.866187,8.3551,30256974.45,8,Dyson Swarm Civilization,Dyson Swarm,5.1775500000000004e+26,2.0714,Technocracy,63.7331897206729,24.80963132182961,57.80799581422672,97981.0
28728de334,Scientific Xenite Union,4a5902c482,Xenite,384da7efcc,0.0,10.0012,312864531.93,10,Transcendent Civilization,Galactic Energy Grid,6.0006000000000005e+35,2.9778,Technocracy,0.0,0.0,0.0,169344.0
5d6505f12a,Unified Aurelis Council,dca793d350,Aurelis,ca50dae881,14004547165.399273,9.1407,97670116.17,9,Galactic Civilization,Dyson Sphere,5.57035e+30,2.4746,Collective,62.94904390155947,27.224526858396555,50.18823461733323,94811.0
2c64149009,Unified Vesperex Council,4c2c29173a,Vesperex,90fd5119f9,20728734611.376755,10.0083,315106824.44,10,Transcendent Civilization,Galactic Energy Grid,6.00415e+35,2.9778,AI Governance,23.824163362975085,18.80107236454953,62.31478150399887,172198.0
ed45fe3a8d,Vesperari Directorate,39f728036b,Vesperari,95d8c7f30e,148176562636.75238,10.0707,334598706.03,10,Transcendent Civilization,Galactic Energy Grid,6.0353500000000004e+35,2.9781,Scientific Council,50.0,23.240779428213365,69.99378902050961,196777.0
b1f20b8a8c,The Aurelan Federation,821915a99b,Aurelan,6e4c6abe4b,34649647541.68722,10.1621,363157680.81,10,Transcendent Civilization,Galactic Energy Grid,6.08105e+35,2.9784,Technocracy,18.690305383359586,23.908331235343315,62.792081125237736,66829.0
43cb04ad80,Xenoid Directorate,09ad0d7f29,Xenoid,3998417b0d,8260881481.541665,10.0042,313801832.2,10,Transcendent Civilization,Galactic Energy Grid,6.0021e+35,2.9778,Technocracy,72.62919427041417,18.10751229807382,77.42641813117385,365364.0
3a375c2f6d,Scientific Xenan Union,3a932d0149,Xenan,e4e004c1a3,14268917273.359737,9.2595,127371006.51,9,Galactic Civilization,Dyson Sphere,5.62975e+30,2.475,AI Governance,64.2104225627406,17.78401742126517,63.625940403828004,372954.0
0fa7096d5a,Zelis Directorate,99afb47193,Zelis,6c178fd709,12686161593.835262,10.0045,313905473.93,10,Transcendent Civilization,Galactic Energy Grid,6.00225e+35,2.9778,Federation,19.325577051314323,23.399608681485557,39.97554339163388,270152.0
3c196b299c,Scientific Vesperari Union,15f6271e49,Vesperari,791751154b,14498858440.764576,9.0233,68314624.52,9,Galactic Civilization,Dyson Sphere,5.5116e+30,2.4741,Scientific Council,67.61810833177626,23.41113224221972,81.84341787134848,309747.0
1a67be5b7f,Scientific Zelite Union,4b5149491e,Zelite,5d6357bcc1,48602675570.937164,8.1586,20431665.17,8,Dyson Swarm Civilization,Dyson Swarm,5.0793e+26,2.0706,Technocracy,50.0,23.91035582548592,79.65410291466102,278577.0
862f6cbc45,Unified Thranan Council,5aebfce530,Thranan,61c14140cf,46604209905.76405,10.0199,318717407.92,10,Transcendent Civilization,Galactic Energy Grid,6.0099499999999995e+35,2.9779,Federation,28.384996726223804,25.307444309201895,49.61063391576323,485018.0
9883f23173,Consolidated Aureloid Worlds,c40fa62228,Aureloid,234b4d208a,31218374407.74204,10.0095,315471584.04,10,Transcendent Civilization,Galactic Energy Grid,6.004749999999999e+35,2.9778,Scientific Council,23.190826107039054,21.01978775572492,54.286184439456036,342875.0
22c13af7a1,Unified Vesperoid Council,cc6a469b34,Vesperoid,175190f56f,44756365757.80444,9.3274,144339741.84,9,Galactic Civilization,Dyson Sphere,5.663700000000001e+30,2.4753,Federation,12.435452746074116,22.39345908339205,47.22181606612314,494656.0
ac70f57b73,Unified Solex Council,4135b643b4,Solex,8af54c95b3,46033635867.89352,10.0198,318677731.55,10,Transcendent Civilization,Galactic Energy Grid,6.0099e+35,2.9779,Technocracy,20.43497029474493,31.264762479682762,71.08872133833816,67713.0
60a971a839,Cygnan Directorate,a5c865ad69,Cygnan,4a76c7a4dd,26329923577.078297,9.7671,254277228.89,9,Galactic Civilization,Galactic Energy Grid,5.883549999999999e+35,2.977,Scientific Council,9.67245591266976,21.845505418956282,63.774735303496605,451987.0
e941b86692,Cygnite Commonwealth,a15b6f4ae8,Cygnite,8bf7e38503,27689752851.72144,10.0097,315527598.43,10,Transcendent Civilization,Galactic Energy Grid,6.00485e+35,2.9779,Scientific Council,61.35447823313239,24.30493730530872,53.87647569557622,279032.0
8dcb447d0f,Cygnian Directorate,c9fb375f7b,Cygnian,75d3664a5e,83940427646.57991,9.591,210242363.64,9,Galactic Civilization,Galactic Energy Grid,5.795499999999999e+35,2.9763,Technocracy,50.0,25.408450998804582,31.90707124832085,279707.0
0130446f7e,Scientific Kaelumis Union,15cc10aaeb,Kaelumis,499fa439c8,13294945549.538708,9.7014,237842862.52,9,Galactic Civilization,Galactic Energy Grid,5.850699999999999e+35,2.9767,AI Governance,15.191702937878834,22.201640320823593,59.71924042874846,306582.0
d1ebd8161b,Unified Meran Council,2a5c3f64ed,Meran,29f0fdf461,3364825434.491131,10.0009,312791880.31,10,Transcendent Civilization,Galactic Energy Grid,6.00045e+35,2.9778,Technocracy,50.0,35.325271999906,23.451884935358,289996.0
d056d7ce4a,Scientific Thranex Union,fd988c59fe,Thranex,cb5c9feba3,50178895502.05596,9.3671,154267333.86,9,Galactic Civilization,Dyson Sphere,5.68355e+30,2.4755,Technocracy,25.04086186163703,23.651226351810536,63.922301642537775,223032.0
74136dc7b0,The Solari Federation,8fdb197ffa,Solari,5d7ae26b22,7036061703.466862,6.2169,933715.85,6,Fusion Civilization,Fusion,4.1084499999999995e+18,1.2614,Technocracy,57.89603150453833,13.316141373112856,41.1678312145261,15211.0
61dc46303f,Consolidated Zelis Worlds,f554ff8574,Zelis,0ec3bdf22c,9137465631.986542,7.6542,9041857.22,7,Antimatter Civilization,Antimatter,4.827099999999999e+22,1.6684,Scientific Council,52.22460015856032,22.048789499325554,52.84887218568265,66339.0
8fbf42f886,Vesperis Commonwealth,4d43157eaa,Vesperis,85fc449450,14174847895.015614,8.0166,13330448.49,8,Dyson Swarm Civilization,Dyson Swarm,5.0083000000000004e+26,2.07,Monarchy,22.735357972363058,23.83017493184508,16.099590490057658,194449.0
7388512271,Unified Orionari Council,695b8d5404,Orionari,99aaf3bcbd,29190684297.388607,8.3186,28428964.95,8,Dyson Swarm Civilization,Dyson Swarm,5.1593e+26,2.0713,Technocracy,20.143015449163173,28.793803446460455,74.98079606578611,488707.0
b6ae409cbf,Unified Vesperite Council,b3f0b26ab9,Vesperite,9707b51535,50294578312.59087,8.2677,25886186.91,8,Dyson Swarm Civilization,Dyson Swarm,5.13385e+26,2.071,Scientific Council,13.439694538226357,22.39760433030145,76.78509717862035,175220.0
622de7102b,Orionite Commonwealth,36663ac308,Orionite,e62ccd4c50,32016580316.699142,7.1427,3927194.47,7,Antimatter Civilization,Antimatter,4.5713499999999994e+22,1.666,Democracy,40.264529995952806,22.784624930802075,45.97935960957496,71821.0
996190e522,Orionan Directorate,167454e2aa,Orionan,86bba91c12,18405238364.273186,10.0089,315271600.68,10,Transcendent Civilization,Galactic Energy Grid,6.00445e+35,2.9778,Technocracy,24.14164158453611,21.250069326689818,88.24964814605207,372473.0
f7bd18e491,Thranis Commonwealth,613f4fddb6,Thranis,f1ce82105e,7038994876.02306,8.4871,36853685.22,8,Dyson Swarm Civilization,Dyson Swarm,5.24355e+26,2.072,Technocracy,70.07119122549527,23.767480589215108,59.625651904410454,129211.0
556d6c2378,Meroid Directorate,26ed96a05d,Meroid,f94c10fd62,17033604316.457695,10.0074,314802122.42,10,Transcendent Civilization,Galactic Energy Grid,6.0037e+35,2.9778,AI Governance,32.00947367281863,19.709708112237024,66.74143063406719,324357.0
ff559623e3,Consolidated Merian Worlds,67a5c8935d,Merian,17ddb01a9d,10929164484.768883,10.0031,313460019.02,10,Transcendent Civilization,Galactic Energy Grid,6.00155e+35,2.9778,Monarchy,60.4208908944888,28.897680239939397,19.595784496246978,62187.0
a38e0777cd,Zelex Directorate,2ef775240e,Zelex,bfedab0c2d,77747887504.5265,8.2817,26582538.48,8,Dyson Swarm Civilization,Dyson Swarm,5.140850000000001e+26,2.0711,Scientific Council,50.0,23.352457434652443,59.03302140814091,368429.0
4c2540c708,Unified Orionoid Council,e5a42cae84,Orionoid,6e768b27b0,78850129563.23328,10.0295,321710875.34,10,Transcendent Civilization,Galactic Energy Grid,6.01475e+35,2.9779,Collective,19.346167580569862,28.187174940689,37.51638014792198,65470.0
b7069c3852,Unified Orionex Council,f370fa7c0f,Orionex,8bb3880990,92963937434.16273,9.9228,293191386.69,9,Galactic Civilization,Galactic Energy Grid,5.9614e+35,2.9775,Collective,17.381859413388423,23.90575404189422,39.6009523298707,260267.0
81714ff4c3,Consolidated Xenari Worlds,9f89e0cbfb,Xenari,305c882bd0,27119711034.738647,8.1542,20209193.94,8,Dyson Swarm Civilization,Dyson Swarm,5.0771e+26,2.0706,Monarchy,50.0,30.149959165271728,51.56512531880967,110090.0
f3f5dfde4c,Scientific Zelis Union,508d6fe640,Zelis,611836a612,27330651326.008347,10.012,316246467.75,10,Transcendent Civilization,Galactic Energy Grid,6.006e+35,2.9779,Scientific Council,7.987639847599253,22.359811354339087,62.07510848807111,168598.0
e12feef736,Scientific Kaeluman Union,61470be7ce,Kaeluman,9e7ca6d638,26233423760.591797,9.5565,201624016.46,9,Galactic Civilization,Galactic Energy Grid,5.77825e+35,2.9762,Technocracy,50.0,48.54223962736835,75.69631756715813,67977.0
fba15f0324,Unified Vesperoid Council,39511e481f,Vesperoid,2d1b4b6ad8,24597053734.744873,9.9272,294303432.16,9,Galactic Civilization,Galactic Energy Grid,5.9635999999999994e+35,2.9776,Scientific Council,64.66561238959962,25.303629920550645,61.28522694167571,202204.0
350e107aae,Allied Aurelan Systems,d3e47d9a46,Aurelan,d13bf45f32,15817867590.62938,10.0034,313577209.86,10,Transcendent Civilization,Galactic Energy Grid,6.001699999999999e+35,2.9778,Collective,19.820250542414275,32.534831260577924,29.883559491286835,67909.0
22091a7056,Scientific Zylaris Union,c71f96bd15,Zylaris,d12e1bef36,99614059355.78976,10.0464,326987773.29,10,Transcendent Civilization,Galactic Energy Grid,6.0232e+35,2.978,Technocracy,50.0,24.839957207249547,79.8249784435617,250767.0
03d3903c7c,Unified Orionex Council,4e519286bd,Orionex,92a2f87173,14285753748.427647,10.0058,314298509.84,10,Transcendent Civilization,Galactic Energy Grid,6.0029e+35,2.9778,AI Governance,35.31820876404343,22.805664015285767,57.358828824803254,377354.0
2211d3100d,Kaelumex Directorate,87a3da6539,Kaelumex,42a8ff246a,6945552719.234601,8.8176,53379570.77,8,Dyson Swarm Civilization,Dyson Sphere,5.408800000000001e+30,2.4733,Democracy,62.13366765490507,22.91386338519315,54.45445034471321,380853.0
459f704847,Thranari Directorate,9eb4975b2c,Thranari,f88ba06297,25815873064.893253,10.0115,316103626.96,10,Transcendent Civilization,Galactic Energy Grid,6.0057499999999994e+35,2.9779,Technocracy,50.0,21.35593188602409,75.62968771849495,280776.0
575810e85b,Scientific Orionex Union,c15ef82b74,Orionex,2b66a3dc14,69551698360.29572,10.042,325638235.71,10,Transcendent Civilization,Galactic Energy Grid,6.0209999999999994e+35,2.978,Scientific Council,10.0,24.13548347539758,69.49605995089897,184972.0
182edcdd37,Aurelan Commonwealth,438d6ffd52,Aurelan,38d26d45f3,17634711899.576447,8.0316,14082437.73,8,Dyson Swarm Civilization,Dyson Swarm,5.0157999999999996e+26,2.07,Monarchy,50.0,30.481053656744514,47.72843591775238,391540.0
e47a782635,The Xi-sagittariis Federation,ce56ff0e58,Xi-sagittariis,3980d8d336,9853747753.120258,7.4011,6510655.49,7,Antimatter Civilization,Antimatter,4.70055e+22,1.6672,Federation,62.46723967644812,25.71091937983353,25.2580884225224,98425.0
2705d84a32,Unified Vesperari Council,a4998aeb80,Vesperari,1ca7cb26ec,32245446957.974506,8.8255,53773589.48,8,Dyson Swarm Civilization,Dyson Sphere,5.41275e+30,2.4733,AI Governance,42.452543782762625,21.124886487059243,63.8482877097612,135603.0
92810d80b3,The Aurelis Federation,a93d85785b,Aurelis,ec469767c1,33960171911.312244,7.4249,6749110.1,7,Antimatter Civilization,Antimatter,4.712450000000001e+22,1.6673,Technocracy,30.081657530677273,21.582050313549544,51.09782250558869,10663.0
7e5521abbb,Scientific Kaelumis Union,e2933fb2b7,Kaelumis,7ddbe6263d,56164783818.19972,9.1764,106592161.39,9,Galactic Civilization,Dyson Sphere,5.5882e+30,2.4747,Technocracy,8.604857213176311,23.828203923749182,65.12455107532624,127489.0
b9ec32251d,Allied Zylarian Systems,03dea805c1,Zylarian,f431f0bb29,0.0,9.272,130500016.11,9,Galactic Civilization,Dyson Sphere,5.636e+30,2.4751,Technocracy,0.0,0.0,0.0,435694.0
7c376afd56,The Kaelumis Federation,278302cb10,Kaelumis,cf0b637d3c,12670271680.591898,8.5624,40620068.3,8,Dyson Swarm Civilization,Dyson Swarm,5.2812e+26,2.0723,Technocracy,54.44995364759347,25.97021605490929,46.11466643895103,330851.0
0cb785b3d6,Kaelumite Commonwealth,578de7f104,Kaelumite,08f2ff6cfd,36992325053.02365,7.1303,3803191.64,7,Antimatter Civilization,Antimatter,4.56515e+22,1.6659,Scientific Council,50.0,12.829043508168466,40.24544890912864,15464.0
7bf42c3a49,Sagittariite Directorate,d45c573e09,Sagittariite,f35c814048,16546799150.00576,8.0088,12938229.56,8,Dyson Swarm Civilization,Dyson Swarm,5.0044000000000005e+26,2.0699,Technocracy,62.23079584604336,23.52233084522115,67.15978328243006,27252.0
c3b1779520,Aurelis Commonwealth,1cd87d1df2,Aurelis,cfb3c2282c,6253450468.2364025,6.8276,2155275.42,6,Fusion Civilization,Antimatter,4.4138e+22,1.6645,AI Governance,21.268718548379237,20.52859220408303,36.86896300364711,21172.0
37a4cea3d7,Consolidated Solite Worlds,2de364d081,Solite,dfa1f577e3,24502853806.96002,8.5696,40979179.63,8,Dyson Swarm Civilization,Dyson Swarm,5.2848e+26,2.0723,Technocracy,36.78685312819345,25.278819904658747,59.19291068759728,187653.0
