tick,year,planet_id,commodity,price,volatility,inventory,value_index
10,1000,81f92b3c38,Rare Minerals,2.5,0.107,735.6,0.1
10,1000,81f92b3c38,Water,40.0,0.141,0.0,8.0
10,1000,81f92b3c38,Helium-3,55.76,0.266,0.0,2.79
10,1000,81f92b3c38,Energy,64.0,0.141,46.9,8.0
10,1000,81f92b3c38,Food,48.0,0.142,0.0,8.0
10,1000,81f92b3c38,Advanced Components,322.07,0.122,11.5,6.44
10,1000,81f92b3c38,Quantum Materials,9.66,0.121,138.2,0.08
10,1000,81f92b3c38,Dark Matter Extracts,26.59,0.115,92.3,0.09
10,1000,8a6656d3f1,Iron,1.0,0.107,1048.6,0.1
10,1000,8a6656d3f1,Titanium,1.5,0.107,973.9,0.1
10,1000,8a6656d3f1,Rare Minerals,2.5,0.107,851.5,0.1
10,1000,8a6656d3f1,Water,40.0,0.16,0.0,8.0
10,1000,8a6656d3f1,Helium-3,76.02,0.269,0.0,3.8
10,1000,8a6656d3f1,Energy,64.0,0.156,0.0,8.0
10,1000,8a6656d3f1,Food,38.24,0.204,0.0,6.37
10,1000,8a6656d3f1,Advanced Components,299.99,0.137,0.0,6.0
10,1000,8a6656d3f1,Quantum Materials,9.0,0.124,135.7,0.07
10,1000,8a6656d3f1,Dark Matter Extracts,24.6,0.121,53.3,0.08
10,1000,ec05aeaf84,Iron,1.0,0.107,1860.5,0.1
10,1000,ec05aeaf84,Titanium,1.5,0.107,1952.1,0.1
10,1000,ec05aeaf84,Rare Minerals,2.5,0.107,1627.4,0.1
10,1000,ec05aeaf84,Water,40.0,0.142,8.3,8.0
10,1000,ec05aeaf84,Helium-3,32.25,0.262,0.0,1.61
10,1000,ec05aeaf84,Energy,64.0,0.141,25.9,8.0
10,1000,ec05aeaf84,Food,48.0,0.142,16.3,8.0
10,1000,ec05aeaf84,Advanced Components,333.73,0.124,9.6,6.67
10,1000,ec05aeaf84,Quantum Materials,10.01,0.118,138.2,0.08
10,1000,ec05aeaf84,Dark Matter Extracts,27.64,0.113,79.4,0.09
10,1000,03ea73d15e,Iron,1.0,0.107,1189.6,0.1
10,1000,03ea73d15e,Titanium,1.5,0.107,1091.4,0.1
10,1000,03ea73d15e,Rare Minerals,2.5,0.107,945.5,0.1
10,1000,03ea73d15e,Water,40.0,0.142,0.0,8.0
10,1000,03ea73d15e,Helium-3,76.43,0.269,0.0,3.82
10,1000,03ea73d15e,Energy,64.0,0.142,0.0,8.0
10,1000,03ea73d15e,Food,48.0,0.142,0.0,8.0
10,1000,03ea73d15e,Advanced Components,299.82,0.115,0.0,6.0
10,1000,03ea73d15e,Quantum Materials,8.99,0.125,133.8,0.07
10,1000,03ea73d15e,Dark Matter Extracts,24.58,0.121,45.3,0.08
10,1000,ef69f3ae2b,Iron,1.0,0.107,358.7,0.1
10,1000,ef69f3ae2b,Titanium,1.5,0.107,443.1,0.1
10,1000,ef69f3ae2b,Rare Minerals,2.5,0.107,398.5,0.1
10,1000,ef69f3ae2b,Water,40.0,0.143,0.0,8.0
10,1000,ef69f3ae2b,Helium-3,7.47,0.252,0.0,0.37
10,1000,ef69f3ae2b,Energy,64.0,0.141,20.6,8.0
10,1000,ef69f3ae2b,Food,48.0,0.145,0.0,8.0
10,1000,ef69f3ae2b,Advanced Components,362.52,0.133,5.8,7.25
10,1000,ef69f3ae2b,Quantum Materials,10.88,0.114,139.3,0.09
10,1000,ef69f3ae2b,Dark Matter Extracts,30.0,0.107,50.0,0.1
10,1000,866ec22212,Iron,1.0,0.107,294.1,0.1
10,1000,866ec22212,Titanium,1.5,0.107,384.0,0.1
10,1000,866ec22212,Rare Minerals,2.5,0.107,357.8,0.1
10,1000,866ec22212,Water,40.0,0.143,0.0,8.0
10,1000,866ec22212,Helium-3,28.93,0.257,0.0,1.45
10,1000,866ec22212,Energy,64.0,0.141,0.0,8.0
10,1000,866ec22212,Food,48.0,0.143,0.0,8.0
10,1000,866ec22212,Advanced Components,340.53,0.127,0.0,6.81
10,1000,866ec22212,Quantum Materials,10.22,0.117,138.9,0.09
10,1000,866ec22212,Dark Matter Extracts,28.25,0.111,46.2,0.09
10,1000,56ddb257ee,Iron,1.0,0.107,200.0,0.1
10,1000,56ddb257ee,Titanium,1.5,0.107,200.0,0.1
10,1000,56ddb257ee,Rare Minerals,2.5,0.107,200.0,0.1
10,1000,56ddb257ee,Water,0.5,0.107,200.0,0.1
10,1000,56ddb257ee,Helium-3,2.0,0.107,50.0,0.1
10,1000,56ddb257ee,Energy,0.8,0.107,200.0,0.1
10,1000,56ddb257ee,Food,0.6,0.108,200.0,0.1
10,1000,56ddb257ee,Advanced Components,4.67,0.112,50.0,0.09
10,1000,56ddb257ee,Quantum Materials,11.22,0.112,50.0,0.09
10,1000,56ddb257ee,Dark Matter Extracts,30.0,0.107,50.0,0.1
10,1000,64569d639c,Iron,1.0,0.107,1016.4,0.1
10,1000,64569d639c,Titanium,1.5,0.107,935.7,0.1
10,1000,64569d639c,Rare Minerals,2.5,0.107,789.4,0.1
10,1000,64569d639c,Water,40.0,0.141,36.0,8.0
10,1000,64569d639c,Helium-3,2.0,0.107,80.6,0.1
10,1000,64569d639c,Energy,64.0,0.142,0.0,8.0
10,1000,64569d639c,Food,48.0,0.141,0.0,8.0
10,1000,64569d639c,Advanced Components,367.46,0.133,0.0,7.35
10,1000,64569d639c,Quantum Materials,11.02,0.113,175.9,0.09
10,1000,64569d639c,Dark Matter Extracts,30.0,0.107,50.0,0.1
10,1000,4c11c0b340,Iron,1.0,0.107,920.9,0.1
10,1000,4c11c0b340,Titanium,1.5,0.107,833.7,0.1
10,1000,4c11c0b340,Rare Minerals,2.5,0.107,1518.1,0.1
10,1000,4c11c0b340,Water,40.0,0.141,0.0,8.0
10,1000,4c11c0b340,Helium-3,58.06,0.265,0.0,2.9
10,1000,4c11c0b340,Energy,64.0,0.142,0.0,8.0
10,1000,4c11c0b340,Food,48.0,0.141,0.0,8.0
10,1000,4c11c0b340,Advanced Components,320.45,0.121,0.0,6.41
10,1000,4c11c0b340,Quantum Materials,9.61,0.121,138.0,0.08
10,1000,4c11c0b340,Dark Matter Extracts,26.44,0.116,46.0,0.09
10,1000,b8b6836452,Iron,1.0,0.107,790.5,0.1
10,1000,b8b6836452,Titanium,1.5,0.107,732.4,0.1
10,1000,b8b6836452,Rare Minerals,2.5,0.107,1338.2,0.1
10,1000,b8b6836452,Water,40.0,0.141,0.0,8.0
10,1000,b8b6836452,Helium-3,76.27,0.269,0.0,3.81
10,1000,b8b6836452,Energy,64.0,0.142,0.0,8.0
10,1000,b8b6836452,Food,48.0,0.142,0.0,8.0
10,1000,b8b6836452,Advanced Components,299.89,0.116,0.0,6.0
10,1000,b8b6836452,Quantum Materials,9.0,0.125,133.8,0.07
10,1000,b8b6836452,Dark Matter Extracts,24.59,0.121,45.3,0.08
10,1000,1f08297f68,Iron,1.0,0.107,1175.6,0.1
10,1000,1f08297f68,Titanium,1.5,0.107,1076.4,0.1
10,1000,1f08297f68,Rare Minerals,2.5,0.107,929.2,0.1
10,1000,1f08297f68,Water,40.0,0.141,0.0,8.0
10,1000,1f08297f68,Helium-3,58.88,0.265,0.0,2.94
10,1000,1f08297f68,Energy,64.0,0.141,0.0,8.0
10,1000,1f08297f68,Food,48.0,0.142,0.0,8.0
10,1000,1f08297f68,Advanced Components,319.86,0.121,0.0,6.4
10,1000,1f08297f68,Quantum Materials,9.6,0.121,136.4,0.08
10,1000,1f08297f68,Dark Matter Extracts,26.39,0.115,45.9,0.09
10,1000,707779f6f3,Iron,1.0,0.107,410.7,0.1
10,1000,707779f6f3,Titanium,1.5,0.107,510.8,0.1
10,1000,707779f6f3,Rare Minerals,2.5,0.107,460.5,0.1
10,1000,707779f6f3,Water,40.0,0.143,0.0,8.0
10,1000,707779f6f3,Helium-3,76.48,0.269,0.0,3.82
10,1000,707779f6f3,Energy,64.0,0.141,0.0,8.0
10,1000,707779f6f3,Food,48.0,0.145,0.0,8.0
10,1000,707779f6f3,Advanced Components,299.74,0.115,0.0,5.99
10,1000,707779f6f3,Quantum Materials,8.99,0.125,133.8,0.07
10,1000,707779f6f3,Dark Matter Extracts,24.58,0.121,45.3,0.08
10,1000,fde5089e92,Iron,1.0,0.107,1119.7,0.1
10,1000,fde5089e92,Titanium,1.5,0.107,1029.4,0.1
10,1000,fde5089e92,Rare Minerals,2.5,0.107,891.2,0.1
10,1000,fde5089e92,Water,40.0,0.142,0.0,8.0
10,1000,fde5089e92,Helium-3,55.84,0.266,0.0,2.79
10,1000,fde5089e92,Energy,64.0,0.142,29.5,8.0
10,1000,fde5089e92,Food,48.0,0.142,16.9,8.0
10,1000,fde5089e92,Advanced Components,322.02,0.122,19.5,6.44
10,1000,fde5089e92,Quantum Materials,9.66,0.121,136.7,0.08
10,1000,fde5089e92,Dark Matter Extracts,26.58,0.115,80.8,0.09
10,1000,7f1c20dd07,Iron,1.0,0.107,900.8,0.1
10,1000,7f1c20dd07,Titanium,1.5,0.107,850.7,0.1
10,1000,7f1c20dd07,Rare Minerals,2.5,0.107,753.1,0.1
10,1000,7f1c20dd07,Water,40.0,0.141,0.0,8.0
10,1000,7f1c20dd07,Helium-3,76.71,0.269,0.0,3.84
10,1000,7f1c20dd07,Energy,64.0,0.141,0.0,8.0
10,1000,7f1c20dd07,Food,48.0,0.142,0.0,8.0
10,1000,7f1c20dd07,Advanced Components,299.56,0.115,0.0,5.99
10,1000,7f1c20dd07,Quantum Materials,8.99,0.125,133.8,0.07
10,1000,7f1c20dd07,Dark Matter Extracts,24.56,0.121,45.3,0.08
10,1000,c8305bdc8e,Iron,1.0,0.107,932.9,0.1
10,1000,c8305bdc8e,Titanium,1.5,0.107,869.0,0.1
10,1000,c8305bdc8e,Rare Minerals,2.5,0.107,757.9,0.1
10,1000,c8305bdc8e,Water,40.0,0.142,50.0,8.0
10,1000,c8305bdc8e,Helium-3,15.56,0.256,0.0,0.78
10,1000,c8305bdc8e,Energy,64.0,0.142,0.0,8.0
10,1000,c8305bdc8e,Food,48.0,0.142,50.0,8.0
10,1000,c8305bdc8e,Advanced Components,350.37,0.129,6.3,7.01
10,1000,c8305bdc8e,Quantum Materials,10.51,0.116,137.8,0.09
10,1000,c8305bdc8e,Dark Matter Extracts,29.13,0.109,46.3,0.1
10,1000,dc25804b7a,Iron,1.0,0.107,1963.2,0.1
10,1000,dc25804b7a,Titanium,1.5,0.107,2061.5,0.1
10,1000,dc25804b7a,Rare Minerals,2.5,0.107,1720.1,0.1
10,1000,dc25804b7a,Water,40.0,0.144,0.0,8.0
10,1000,dc25804b7a,Helium-3,69.96,0.269,0.0,3.5
10,1000,dc25804b7a,Energy,64.0,0.142,7.4,8.0
10,1000,dc25804b7a,Food,48.0,0.146,0.0,8.0
10,1000,dc25804b7a,Advanced Components,306.8,0.117,0.0,6.14
10,1000,dc25804b7a,Quantum Materials,9.2,0.123,136.5,0.08
10,1000,dc25804b7a,Dark Matter Extracts,25.21,0.119,53.9,0.08
10,1000,408ed4a007,Iron,1.0,0.107,200.0,0.1
10,1000,408ed4a007,Titanium,1.5,0.107,200.0,0.1
10,1000,408ed4a007,Rare Minerals,2.5,0.107,200.0,0.1
10,1000,408ed4a007,Water,0.5,0.107,200.0,0.1
10,1000,408ed4a007,Helium-3,2.0,0.107,50.0,0.1
10,1000,408ed4a007,Energy,0.8,0.107,200.0,0.1
10,1000,408ed4a007,Food,0.6,0.108,200.0,0.1
10,1000,408ed4a007,Advanced Components,3.75,0.124,50.0,0.07
10,1000,408ed4a007,Quantum Materials,9.0,0.124,50.0,0.07
10,1000,408ed4a007,Dark Matter Extracts,24.6,0.119,50.0,0.08
10,1000,114274e253,Iron,1.0,0.107,1326.6,0.1
10,1000,114274e253,Titanium,1.5,0.107,1205.6,0.1
10,1000,114274e253,Rare Minerals,2.5,0.107,1036.9,0.1
10,1000,114274e253,Water,40.0,0.141,0.0,8.0
10,1000,114274e253,Helium-3,76.48,0.269,0.0,3.82
10,1000,114274e253,Energy,64.0,0.142,0.0,8.0
10,1000,114274e253,Food,48.0,0.142,0.0,8.0
10,1000,114274e253,Advanced Components,299.76,0.114,0.0,6.0
10,1000,114274e253,Quantum Materials,8.99,0.125,133.8,0.07
10,1000,114274e253,Dark Matter Extracts,24.58,0.121,45.3,0.08
10,1000,851c94e00b,Iron,1.0,0.107,1590.2,0.1
10,1000,851c94e00b,Titanium,1.5,0.107,1678.3,0.1
10,1000,851c94e00b,Rare Minerals,2.5,0.107,1405.9,0.1
10,1000,851c94e00b,Water,40.0,0.142,50.0,8.0
10,1000,851c94e00b,Helium-3,17.82,0.251,0.0,0.89
10,1000,851c94e00b,Energy,64.0,0.142,0.0,8.0
10,1000,851c94e00b,Food,48.0,0.142,50.0,8.0
10,1000,851c94e00b,Advanced Components,347.7,0.128,0.0,6.95
10,1000,851c94e00b,Quantum Materials,10.43,0.116,137.4,0.09
10,1000,851c94e00b,Dark Matter Extracts,28.89,0.11,46.3,0.1
10,1000,24346853f9,Iron,1.0,0.107,1779.8,0.1
10,1000,24346853f9,Titanium,1.5,0.107,1870.0,0.1
10,1000,24346853f9,Rare Minerals,2.5,0.107,1560.5,0.1
10,1000,24346853f9,Water,40.0,0.145,50.0,8.0
10,1000,24346853f9,Helium-3,30.04,0.256,0.0,1.5
10,1000,24346853f9,Energy,64.0,0.142,6.8,8.0
10,1000,24346853f9,Food,48.0,0.147,50.0,8.0
10,1000,24346853f9,Advanced Components,339.37,0.127,0.0,6.79
10,1000,24346853f9,Quantum Materials,10.18,0.117,137.5,0.08
10,1000,24346853f9,Dark Matter Extracts,28.14,0.111,51.7,0.09
10,1000,9f03b3cb31,Iron,1.0,0.107,200.0,0.1
10,1000,9f03b3cb31,Titanium,1.5,0.107,200.0,0.1
10,1000,9f03b3cb31,Rare Minerals,2.5,0.107,200.0,0.1
10,1000,9f03b3cb31,Water,0.5,0.107,200.0,0.1
10,1000,9f03b3cb31,Helium-3,2.0,0.107,50.0,0.1
10,1000,9f03b3cb31,Energy,0.8,0.107,200.0,0.1
10,1000,9f03b3cb31,Food,0.6,0.108,200.0,0.1
10,1000,9f03b3cb31,Advanced Components,4.07,0.12,50.0,0.08
10,1000,9f03b3cb31,Quantum Materials,9.77,0.12,50.0,0.08
10,1000,9f03b3cb31,Dark Matter Extracts,26.91,0.113,50.0,0.09
10,1000,e6f90b38b8,Iron,1.0,0.107,407.3,0.1
10,1000,e6f90b38b8,Titanium,1.5,0.107,493.6,0.1
10,1000,e6f90b38b8,Rare Minerals,2.5,0.107,437.6,0.1
10,1000,e6f90b38b8,Water,40.0,0.142,50.0,8.0
10,1000,e6f90b38b8,Helium-3,14.17,0.251,0.0,0.71
10,1000,e6f90b38b8,Energy,64.0,0.142,23.6,8.0
10,1000,e6f90b38b8,Food,48.0,0.143,50.0,8.0
10,1000,e6f90b38b8,Advanced Components,354.75,0.129,6.1,7.09
10,1000,e6f90b38b8,Quantum Materials,10.64,0.115,138.3,0.09
10,1000,e6f90b38b8,Dark Matter Extracts,29.53,0.109,63.9,0.1
10,1000,4920896483,Iron,1.0,0.107,417.7,0.1
10,1000,4920896483,Titanium,1.5,0.107,504.7,0.1
10,1000,4920896483,Rare Minerals,2.5,0.107,446.6,0.1
10,1000,4920896483,Water,40.0,0.142,0.0,8.0
10,1000,4920896483,Helium-3,15.3,0.255,0.0,0.77
10,1000,4920896483,Energy,64.0,0.142,25.1,8.0
10,1000,4920896483,Food,48.0,0.142,9.0,8.0
10,1000,4920896483,Advanced Components,351.68,0.128,9.1,7.03
10,1000,4920896483,Quantum Materials,10.55,0.116,139.1,0.09
10,1000,4920896483,Dark Matter Extracts,29.25,0.109,66.2,0.1
10,1000,aab903b124,Iron,1.0,0.107,1631.1,0.1
10,1000,aab903b124,Titanium,1.5,0.107,1716.3,0.1
10,1000,aab903b124,Rare Minerals,2.5,0.107,1434.2,0.1
10,1000,aab903b124,Water,40.0,0.142,0.0,8.0
10,1000,aab903b124,Helium-3,9.21,0.242,0.0,0.46
10,1000,aab903b124,Energy,64.0,0.141,14.6,8.0
10,1000,aab903b124,Food,48.0,0.143,8.1,8.0
10,1000,aab903b124,Advanced Components,359.24,0.131,0.0,7.18
10,1000,aab903b124,Quantum Materials,10.78,0.113,138.9,0.09
10,1000,aab903b124,Dark Matter Extracts,29.93,0.107,58.7,0.1
10,1000,1b16b0564a,Iron,1.0,0.107,1051.0,0.1
10,1000,1b16b0564a,Titanium,1.5,0.107,970.8,0.1
10,1000,1b16b0564a,Rare Minerals,2.5,0.107,843.2,0.1
10,1000,1b16b0564a,Water,40.0,0.141,0.0,8.0
10,1000,1b16b0564a,Helium-3,35.63,0.258,0.0,1.78
10,1000,1b16b0564a,Energy,64.0,0.141,0.0,8.0
10,1000,1b16b0564a,Food,48.0,0.142,0.0,8.0
10,1000,1b16b0564a,Advanced Components,330.13,0.123,0.0,6.6
10,1000,1b16b0564a,Quantum Materials,9.9,0.119,137.8,0.08
10,1000,1b16b0564a,Dark Matter Extracts,27.31,0.113,46.1,0.09
10,1000,e8d4eea8fa,Iron,1.0,0.107,955.3,0.1
10,1000,e8d4eea8fa,Titanium,1.5,0.107,896.1,0.1
10,1000,e8d4eea8fa,Rare Minerals,2.5,0.107,789.3,0.1
10,1000,e8d4eea8fa,Water,40.0,0.142,0.0,8.0
10,1000,e8d4eea8fa,Helium-3,76.3,0.269,0.0,3.81
10,1000,e8d4eea8fa,Energy,64.0,0.142,0.0,8.0
10,1000,e8d4eea8fa,Food,48.0,0.141,0.0,8.0
10,1000,e8d4eea8fa,Advanced Components,299.87,0.115,10.7,6.0
10,1000,e8d4eea8fa,Quantum Materials,9.0,0.124,135.7,0.07
10,1000,e8d4eea8fa,Dark Matter Extracts,24.59,0.121,45.3,0.08
10,1000,03f6a9b18e,Iron,1.0,0.107,1128.1,0.1
10,1000,03f6a9b18e,Titanium,1.5,0.107,1037.7,0.1
10,1000,03f6a9b18e,Rare Minerals,2.5,0.107,899.4,0.1
10,1000,03f6a9b18e,Water,40.0,0.142,0.0,8.0
10,1000,03f6a9b18e,Helium-3,66.31,0.265,0.0,3.32
10,1000,03f6a9b18e,Energy,64.0,0.141,0.0,8.0
10,1000,03f6a9b18e,Food,48.0,0.142,0.0,8.0
10,1000,03f6a9b18e,Advanced Components,314.38,0.12,11.9,6.29
10,1000,03f6a9b18e,Quantum Materials,9.43,0.122,135.7,0.08
10,1000,03f6a9b18e,Dark Matter Extracts,25.89,0.117,45.8,0.09
10,1000,74d2f9d15e,Iron,1.0,0.107,1094.9,0.1
10,1000,74d2f9d15e,Titanium,1.5,0.107,1011.2,0.1
10,1000,74d2f9d15e,Rare Minerals,2.5,0.107,879.9,0.1
10,1000,74d2f9d15e,Water,40.0,0.142,0.0,8.0
10,1000,74d2f9d15e,Helium-3,69.95,0.269,0.0,3.5
10,1000,74d2f9d15e,Energy,64.0,0.142,0.0,8.0
10,1000,74d2f9d15e,Food,48.0,0.142,0.0,8.0
10,1000,74d2f9d15e,Advanced Components,307.0,0.117,0.0,6.14
10,1000,74d2f9d15e,Quantum Materials,9.21,0.123,136.6,0.08
10,1000,74d2f9d15e,Dark Matter Extracts,25.23,0.119,45.6,0.08
10,1000,867af92e3e,Iron,1.0,0.107,352.7,0.1
10,1000,867af92e3e,Titanium,1.5,0.107,451.6,0.1
10,1000,867af92e3e,Rare Minerals,2.5,0.107,415.2,0.1
10,1000,867af92e3e,Water,40.0,0.142,0.0,8.0
10,1000,867af92e3e,Helium-3,70.34,0.27,0.0,3.52
10,1000,867af92e3e,Energy,64.0,0.141,0.0,8.0
10,1000,867af92e3e,Food,48.0,0.142,0.0,8.0
10,1000,867af92e3e,Advanced Components,304.42,0.117,0.0,6.09
10,1000,867af92e3e,Quantum Materials,9.13,0.123,134.4,0.08
10,1000,867af92e3e,Dark Matter Extracts,25.0,0.12,45.5,0.08
10,1000,1aed7af55d,Iron,1.0,0.107,1069.0,0.1
10,1000,1aed7af55d,Titanium,1.5,0.107,984.3,0.1
10,1000,1aed7af55d,Rare Minerals,2.5,0.107,852.0,0.1
10,1000,1aed7af55d,Water,40.0,0.141,8.5,8.0
10,1000,1aed7af55d,Helium-3,30.15,0.256,0.0,1.51
10,1000,1aed7af55d,Energy,64.0,0.142,47.8,8.0
10,1000,1aed7af55d,Food,48.0,0.142,13.8,8.0
10,1000,1aed7af55d,Advanced Components,339.26,0.126,9.4,6.79
10,1000,1aed7af55d,Quantum Materials,10.18,0.117,138.8,0.08
10,1000,1aed7af55d,Dark Matter Extracts,28.13,0.111,78.8,0.09
10,1000,ebebd202ca,Iron,1.0,0.107,695.5,0.1
10,1000,ebebd202ca,Titanium,1.5,0.107,647.5,0.1
10,1000,ebebd202ca,Rare Minerals,2.5,0.107,1152.1,0.1
10,1000,ebebd202ca,Water,40.0,0.141,0.0,8.0
10,1000,ebebd202ca,Helium-3,10.66,0.252,0.0,0.53
10,1000,ebebd202ca,Energy,64.0,0.142,0.0,8.0
10,1000,ebebd202ca,Food,48.0,0.142,0.0,8.0
10,1000,ebebd202ca,Advanced Components,358.86,0.131,0.0,7.18
10,1000,ebebd202ca,Quantum Materials,10.77,0.114,138.9,0.09
10,1000,ebebd202ca,Dark Matter Extracts,29.9,0.108,46.2,0.1
10,1000,f52b7a81a2,Iron,1.0,0.107,2008.7,0.1
10,1000,f52b7a81a2,Titanium,1.5,0.107,2108.7,0.1
10,1000,f52b7a81a2,Rare Minerals,2.5,0.107,1759.4,0.1
10,1000,f52b7a81a2,Water,40.0,0.142,0.0,8.0
10,1000,f52b7a81a2,Helium-3,76.43,0.269,0.0,3.82
10,1000,f52b7a81a2,Energy,64.0,0.141,0.0,8.0
10,1000,f52b7a81a2,Food,48.0,0.143,0.0,8.0
10,1000,f52b7a81a2,Advanced Components,299.79,0.116,0.0,6.0
10,1000,f52b7a81a2,Quantum Materials,8.99,0.124,135.7,0.07
10,1000,f52b7a81a2,Dark Matter Extracts,24.58,0.121,45.3,0.08
10,1000,bc8d7a1df5,Iron,1.0,0.107,946.9,0.1
10,1000,bc8d7a1df5,Titanium,1.5,0.107,882.5,0.1
10,1000,bc8d7a1df5,Rare Minerals,2.5,0.107,770.5,0.1
10,1000,bc8d7a1df5,Water,40.0,0.142,0.0,8.0
10,1000,bc8d7a1df5,Helium-3,29.93,0.255,0.0,1.5
10,1000,bc8d7a1df5,Energy,64.0,0.141,0.0,8.0
10,1000,bc8d7a1df5,Food,48.0,0.142,0.0,8.0
10,1000,bc8d7a1df5,Advanced Components,339.48,0.127,0.0,6.79
10,1000,bc8d7a1df5,Quantum Materials,10.18,0.117,138.8,0.08
10,1000,bc8d7a1df5,Dark Matter Extracts,28.15,0.111,46.2,0.09
10,1000,568a7bc8fb,Iron,1.0,0.107,200.0,0.1
10,1000,568a7bc8fb,Titanium,1.5,0.107,200.0,0.1
10,1000,568a7bc8fb,Rare Minerals,2.5,0.107,200.0,0.1
10,1000,568a7bc8fb,Water,0.5,0.107,200.0,0.1
10,1000,568a7bc8fb,Helium-3,2.0,0.107,50.0,0.1
10,1000,568a7bc8fb,Energy,0.8,0.107,200.0,0.1
10,1000,568a7bc8fb,Food,0.6,0.108,200.0,0.1
10,1000,568a7bc8fb,Advanced Components,3.91,0.122,50.0,0.08
10,1000,568a7bc8fb,Quantum Materials,9.39,0.122,50.0,0.08
10,1000,568a7bc8fb,Dark Matter Extracts,25.77,0.117,50.0,0.09
10,1000,ea43cc200f,Iron,1.0,0.107,1239.0,0.1
10,1000,ea43cc200f,Titanium,1.5,0.107,1132.5,0.1
10,1000,ea43cc200f,Rare Minerals,2.5,0.107,978.4,0.1
10,1000,ea43cc200f,Water,40.0,0.18,0.0,8.0
10,1000,ea43cc200f,Helium-3,76.02,0.269,0.0,3.8
10,1000,ea43cc200f,Energy,64.0,0.173,41.3,8.0
10,1000,ea43cc200f,Food,6.4,0.015,170.8,1.07
10,1000,ea43cc200f,Advanced Components,274.27,0.155,57.8,5.49
10,1000,ea43cc200f,Quantum Materials,9.0,0.124,135.7,0.07
10,1000,ea43cc200f,Dark Matter Extracts,24.6,0.119,117.3,0.08
10,1000,ff9bbf51a6,Iron,1.0,0.107,1299.0,0.1
10,1000,ff9bbf51a6,Titanium,1.5,0.107,1180.9,0.1
10,1000,ff9bbf51a6,Rare Minerals,2.5,0.107,1014.9,0.1
10,1000,ff9bbf51a6,Water,40.0,0.141,0.0,8.0
10,1000,ff9bbf51a6,Helium-3,69.5,0.268,0.0,3.47
10,1000,ff9bbf51a6,Energy,64.0,0.142,0.0,8.0
10,1000,ff9bbf51a6,Food,48.0,0.142,0.0,8.0
10,1000,ff9bbf51a6,Advanced Components,310.06,0.118,0.0,6.2
10,1000,ff9bbf51a6,Quantum Materials,9.3,0.123,135.2,0.08
10,1000,ff9bbf51a6,Dark Matter Extracts,25.51,0.118,45.7,0.09
10,1000,42f76e0515,Iron,1.0,0.107,409.7,0.1
10,1000,42f76e0515,Titanium,1.5,0.107,509.9,0.1
10,1000,42f76e0515,Rare Minerals,2.5,0.107,460.0,0.1
10,1000,42f76e0515,Water,40.0,0.142,0.0,8.0
10,1000,42f76e0515,Helium-3,77.41,0.268,0.0,3.87
10,1000,42f76e0515,Energy,64.0,0.141,0.0,8.0
10,1000,42f76e0515,Food,48.0,0.142,0.0,8.0
10,1000,42f76e0515,Advanced Components,299.2,0.115,0.0,5.98
10,1000,42f76e0515,Quantum Materials,8.98,0.125,135.7,0.07
10,1000,42f76e0515,Dark Matter Extracts,24.53,0.121,45.3,0.08
10,1000,cc752c4cf3,Iron,1.0,0.107,1110.2,0.1
10,1000,cc752c4cf3,Titanium,1.5,0.107,1025.2,0.1
10,1000,cc752c4cf3,Rare Minerals,2.5,0.107,892.6,0.1
10,1000,cc752c4cf3,Water,40.0,0.141,0.0,8.0
10,1000,cc752c4cf3,Helium-3,76.69,0.269,0.0,3.83
10,1000,cc752c4cf3,Energy,64.0,0.142,0.0,8.0
10,1000,cc752c4cf3,Food,48.0,0.142,0.0,8.0
10,1000,cc752c4cf3,Advanced Components,299.65,0.115,0.0,5.99
10,1000,cc752c4cf3,Quantum Materials,8.99,0.124,135.7,0.07
10,1000,cc752c4cf3,Dark Matter Extracts,24.57,0.121,45.3,0.08
10,1000,d7c4c86158,Iron,1.0,0.107,200.0,0.1
10,1000,d7c4c86158,Titanium,1.5,0.107,200.0,0.1
10,1000,d7c4c86158,Rare Minerals,2.5,0.107,200.0,0.1
10,1000,d7c4c86158,Water,0.5,0.107,200.0,0.1
10,1000,d7c4c86158,Helium-3,2.0,0.107,50.0,0.1
10,1000,d7c4c86158,Energy,0.8,0.107,200.0,0.1
10,1000,d7c4c86158,Food,0.6,0.108,200.0,0.1
10,1000,d7c4c86158,Advanced Components,4.46,0.114,50.0,0.09
10,1000,d7c4c86158,Quantum Materials,10.7,0.114,50.0,0.09
10,1000,d7c4c86158,Dark Matter Extracts,29.7,0.108,50.0,0.1
10,1000,cfbb5bcd03,Iron,1.0,0.107,2132.1,0.1
10,1000,cfbb5bcd03,Titanium,1.5,0.107,2233.0,0.1
10,1000,cfbb5bcd03,Rare Minerals,2.5,0.107,1859.6,0.1
10,1000,cfbb5bcd03,Water,40.0,0.142,0.0,8.0
10,1000,cfbb5bcd03,Helium-3,96.03,0.276,0.0,4.8
10,1000,cfbb5bcd03,Energy,64.0,0.142,0.0,8.0
10,1000,cfbb5bcd03,Food,48.0,0.142,0.0,8.0
10,1000,cfbb5bcd03,Advanced Components,296.29,0.113,0.0,5.93
10,1000,cfbb5bcd03,Quantum Materials,8.89,0.125,135.3,0.07
10,1000,cfbb5bcd03,Dark Matter Extracts,24.27,0.123,45.2,0.08
10,1000,e8db41cd87,Iron,1.0,0.107,200.0,0.1
