event_id,tick,year,civilization_id,event_type,description
ECN-EVT-02843,7,700,60a971a839,Hyperinflation,Hyperinflation crisis declared in 60a971a839 as local currency values plummeted by 121.2%.
ECN-EVT-02844,7,700,e941b86692,Hyperinflation,Hyperinflation crisis declared in e941b86692 as local currency values plummeted by 121.2%.
ECN-EVT-02845,7,700,8dcb447d0f,Hyperinflation,Hyperinflation crisis declared in 8dcb447d0f as local currency values plummeted by 121.2%.
ECN-EVT-02846,7,700,0130446f7e,Hyperinflation,Hyperinflation crisis declared in 0130446f7e as local currency values plummeted by 121.2%.
ECN-EVT-02847,7,700,d1ebd8161b,Hyperinflation,Hyperinflation crisis declared in d1ebd8161b as local currency values plummeted by 80.1%.
ECN-EVT-02848,7,700,d056d7ce4a,Hyperinflation,Hyperinflation crisis declared in d056d7ce4a as local currency values plummeted by 121.2%.
ECN-EVT-02849,7,700,74136dc7b0,Hyperinflation,Hyperinflation crisis declared in 74136dc7b0 as local currency values plummeted by 121.1%.
ECN-EVT-02850,7,700,61dc46303f,Hyperinflation,Hyperinflation crisis declared in 61dc46303f as local currency values plummeted by 121.1%.
ECN-EVT-02851,7,700,8fbf42f886,Hyperinflation,Hyperinflation crisis declared in 8fbf42f886 as local currency values plummeted by 121.2%.
ECN-EVT-02852,7,700,7388512271,Hyperinflation,Hyperinflation crisis declared in 7388512271 as local currency values plummeted by 121.2%.
ECN-EVT-02853,7,700,b6ae409cbf,Hyperinflation,Hyperinflation crisis declared in b6ae409cbf as local currency values plummeted by 121.2%.
ECN-EVT-02854,7,700,996190e522,Hyperinflation,Hyperinflation crisis declared in 996190e522 as local currency values plummeted by 121.1%.
ECN-EVT-02855,7,700,f7bd18e491,Hyperinflation,Hyperinflation crisis declared in f7bd18e491 as local currency values plummeted by 120.7%.
ECN-EVT-02856,7,700,556d6c2378,Hyperinflation,Hyperinflation crisis declared in 556d6c2378 as local currency values plummeted by 81.0%.
ECN-EVT-02857,7,700,ff559623e3,Hyperinflation,Hyperinflation crisis declared in ff559623e3 as local currency values plummeted by 121.1%.
ECN-EVT-02858,7,700,a38e0777cd,Hyperinflation,Hyperinflation crisis declared in a38e0777cd as local currency values plummeted by 121.2%.
ECN-EVT-02859,7,700,4c2540c708,Hyperinflation,Hyperinflation crisis declared in 4c2540c708 as local currency values plummeted by 81.2%.
ECN-EVT-02860,7,700,b7069c3852,Hyperinflation,Hyperinflation crisis declared in b7069c3852 as local currency values plummeted by 121.2%.
ECN-EVT-02861,7,700,81714ff4c3,Hyperinflation,Hyperinflation crisis declared in 81714ff4c3 as local currency values plummeted by 81.1%.
ECN-EVT-02862,7,700,f3f5dfde4c,Hyperinflation,Hyperinflation crisis declared in f3f5dfde4c as local currency values plummeted by 121.2%.
ECN-EVT-02863,7,700,e12feef736,Hyperinflation,Hyperinflation crisis declared in e12feef736 as local currency values plummeted by 121.2%.
ECN-EVT-02864,7,700,fba15f0324,Hyperinflation,Hyperinflation crisis declared in fba15f0324 as local currency values plummeted by 121.2%.
ECN-EVT-02865,7,700,350e107aae,Hyperinflation,Hyperinflation crisis declared in 350e107aae as local currency values plummeted by 121.2%.
ECN-EVT-02866,7,700,22091a7056,Hyperinflation,Hyperinflation crisis declared in 22091a7056 as local currency values plummeted by 121.2%.
ECN-EVT-02867,7,700,03d3903c7c,Hyperinflation,Hyperinflation crisis declared in 03d3903c7c as local currency values plummeted by 121.2%.
ECN-EVT-02868,7,700,2211d3100d,Hyperinflation,Hyperinflation crisis declared in 2211d3100d as local currency values plummeted by 121.1%.
ECN-EVT-02869,7,700,459f704847,Hyperinflation,Hyperinflation crisis declared in 459f704847 as local currency values plummeted by 121.2%.
ECN-EVT-02870,7,700,575810e85b,Hyperinflation,Hyperinflation crisis declared in 575810e85b as local currency values plummeted by 121.2%.
ECN-EVT-02871,7,700,182edcdd37,Hyperinflation,Hyperinflation crisis declared in 182edcdd37 as local currency values plummeted by 121.2%.
ECN-EVT-02872,7,700,e47a782635,Golden Age,"e47a782635 entered a Golden Age, fueled by high GDP growth (28.1%) and low inflation."
ECN-EVT-02873,7,700,2705d84a32,Hyperinflation,Hyperinflation crisis declared in 2705d84a32 as local currency values plummeted by 81.0%.
ECN-EVT-02874,7,700,92810d80b3,Hyperinflation,Hyperinflation crisis declared in 92810d80b3 as local currency values plummeted by 81.1%.
ECN-EVT-02875,7,700,7e5521abbb,Hyperinflation,Hyperinflation crisis declared in 7e5521abbb as local currency values plummeted by 121.2%.
ECN-EVT-02876,7,700,0cb785b3d6,Hyperinflation,Hyperinflation crisis declared in 0cb785b3d6 as local currency values plummeted by 121.2%.
ECN-EVT-02877,7,700,7bf42c3a49,Hyperinflation,Hyperinflation crisis declared in 7bf42c3a49 as local currency values plummeted by 81.0%.
ECN-EVT-02878,7,700,c3b1779520,Hyperinflation,Hyperinflation crisis declared in c3b1779520 as local currency values plummeted by 120.7%.
ECN-EVT-02879,7,700,57733c8324,Hyperinflation,Hyperinflation crisis declared in 57733c8324 as local currency values plummeted by 121.2%.
ECN-EVT-02880,7,700,467216187a,Hyperinflation,Hyperinflation crisis declared in 467216187a as local currency values plummeted by 121.2%.
ECN-EVT-02881,7,700,e00bc2a5e5,Hyperinflation,Hyperinflation crisis declared in e00bc2a5e5 as local currency values plummeted by 121.2%.
ECN-EVT-02882,7,700,b2c9872c2d,Hyperinflation,Hyperinflation crisis declared in b2c9872c2d as local currency values plummeted by 121.2%.
ECN-EVT-02883,7,700,792f609a6f,Hyperinflation,Hyperinflation crisis declared in 792f609a6f as local currency values plummeted by 121.2%.
ECN-EVT-02884,7,700,3aa8ce54ee,Hyperinflation,Hyperinflation crisis declared in 3aa8ce54ee as local currency values plummeted by 120.0%.
ECN-EVT-02885,7,700,764f599826,Hyperinflation,Hyperinflation crisis declared in 764f599826 as local currency values plummeted by 81.2%.
ECN-EVT-02886,7,700,83c39baf65,Hyperinflation,Hyperinflation crisis declared in 83c39baf65 as local currency values plummeted by 121.2%.
ECN-EVT-02887,7,700,8e65d7f5b1,Hyperinflation,Hyperinflation crisis declared in 8e65d7f5b1 as local currency values plummeted by 121.1%.
ECN-EVT-02888,7,700,f0f8b2423b,Hyperinflation,Hyperinflation crisis declared in f0f8b2423b as local currency values plummeted by 121.2%.
ECN-EVT-02889,7,700,31aeef2350,Hyperinflation,Hyperinflation crisis declared in 31aeef2350 as local currency values plummeted by 121.2%.
ECN-EVT-02890,7,700,83775e646f,Hyperinflation,Hyperinflation crisis declared in 83775e646f as local currency values plummeted by 121.1%.
ECN-EVT-02891,7,700,2ed96a351c,Hyperinflation,Hyperinflation crisis declared in 2ed96a351c as local currency values plummeted by 121.2%.
ECN-EVT-02892,7,700,c1cc584fd5,Hyperinflation,Hyperinflation crisis declared in c1cc584fd5 as local currency values plummeted by 121.2%.
ECN-EVT-02893,7,700,11452e96e6,Hyperinflation,Hyperinflation crisis declared in 11452e96e6 as local currency values plummeted by 121.1%.
ECN-EVT-02894,7,700,80ce70725d,Hyperinflation,Hyperinflation crisis declared in 80ce70725d as local currency values plummeted by 121.2%.
ECN-EVT-02895,7,700,f61290c372,Hyperinflation,Hyperinflation crisis declared in f61290c372 as local currency values plummeted by 121.2%.
ECN-EVT-02896,7,700,13b6f1c19c,Hyperinflation,Hyperinflation crisis declared in 13b6f1c19c as local currency values plummeted by 81.2%.
ECN-EVT-02897,7,700,ee9099d9b7,Golden Age,"ee9099d9b7 entered a Golden Age, fueled by high GDP growth (19.8%) and low inflation."
ECN-EVT-02898,7,700,38d523ac80,Hyperinflation,Hyperinflation crisis declared in 38d523ac80 as local currency values plummeted by 121.2%.
ECN-EVT-02899,7,700,4bf29f7756,Hyperinflation,Hyperinflation crisis declared in 4bf29f7756 as local currency values plummeted by 121.2%.
ECN-EVT-02900,7,700,8a78a0e229,Hyperinflation,Hyperinflation crisis declared in 8a78a0e229 as local currency values plummeted by 121.2%.
ECN-EVT-02901,7,700,8bc980ecf5,Hyperinflation,Hyperinflation crisis declared in 8bc980ecf5 as local currency values plummeted by 121.2%.
ECN-EVT-02902,7,700,18daa88e4f,Hyperinflation,Hyperinflation crisis declared in 18daa88e4f as local currency values plummeted by 121.2%.
ECN-EVT-02903,7,700,b6d872712f,Hyperinflation,Hyperinflation crisis declared in b6d872712f as local currency values plummeted by 121.2%.
ECN-EVT-02904,7,700,7c40c9ebf8,Hyperinflation,Hyperinflation crisis declared in 7c40c9ebf8 as local currency values plummeted by 121.2%.
ECN-EVT-02905,7,700,28f3b831a2,Hyperinflation,Hyperinflation crisis declared in 28f3b831a2 as local currency values plummeted by 121.2%.
ECN-EVT-02906,7,700,20af608f42,Hyperinflation,Hyperinflation crisis declared in 20af608f42 as local currency values plummeted by 121.0%.
ECN-EVT-02907,7,700,f03d90fb8f,Hyperinflation,Hyperinflation crisis declared in f03d90fb8f as local currency values plummeted by 121.0%.
ECN-EVT-02908,7,700,3c04f1e4d3,Hyperinflation,Hyperinflation crisis declared in 3c04f1e4d3 as local currency values plummeted by 121.2%.
ECN-EVT-02909,7,700,123f4d1fb7,Hyperinflation,Hyperinflation crisis declared in 123f4d1fb7 as local currency values plummeted by 121.2%.
ECN-EVT-02910,7,700,15474381ae,Hyperinflation,Hyperinflation crisis declared in 15474381ae as local currency values plummeted by 121.2%.
ECN-EVT-02911,7,700,e905d91038,Hyperinflation,Hyperinflation crisis declared in e905d91038 as local currency values plummeted by 121.2%.
ECN-EVT-02912,7,700,f7ed0ea8ba,Hyperinflation,Hyperinflation crisis declared in f7ed0ea8ba as local currency values plummeted by 121.2%.
ECN-EVT-02913,7,700,176da50470,Hyperinflation,Hyperinflation crisis declared in 176da50470 as local currency values plummeted by 81.1%.
ECN-EVT-02914,7,700,85aec51e58,Hyperinflation,Hyperinflation crisis declared in 85aec51e58 as local currency values plummeted by 121.2%.
ECN-EVT-02915,7,700,4c224c8349,Hyperinflation,Hyperinflation crisis declared in 4c224c8349 as local currency values plummeted by 81.1%.
ECN-EVT-02916,8,800,f8c1278b86,Hyperinflation,Hyperinflation crisis declared in f8c1278b86 as local currency values plummeted by 121.2%.
ECN-EVT-02917,8,800,4836a15586,Hyperinflation,Hyperinflation crisis declared in 4836a15586 as local currency values plummeted by 121.2%.
ECN-EVT-02918,8,800,a500abb373,Hyperinflation,Hyperinflation crisis declared in a500abb373 as local currency values plummeted by 121.2%.
ECN-EVT-02919,8,800,9594053f90,Hyperinflation,Hyperinflation crisis declared in 9594053f90 as local currency values plummeted by 121.2%.
ECN-EVT-02920,8,800,22b55b78e2,Hyperinflation,Hyperinflation crisis declared in 22b55b78e2 as local currency values plummeted by 121.2%.
ECN-EVT-02921,8,800,185a68bac9,Hyperinflation,Hyperinflation crisis declared in 185a68bac9 as local currency values plummeted by 80.9%.
ECN-EVT-02922,8,800,c4f121b6c1,Hyperinflation,Hyperinflation crisis declared in c4f121b6c1 as local currency values plummeted by 121.1%.
ECN-EVT-02923,8,800,70a115d461,Hyperinflation,Hyperinflation crisis declared in 70a115d461 as local currency values plummeted by 81.1%.
ECN-EVT-02924,8,800,26b5626b6c,Hyperinflation,Hyperinflation crisis declared in 26b5626b6c as local currency values plummeted by 121.2%.
ECN-EVT-02925,8,800,8a41c4ac34,Hyperinflation,Hyperinflation crisis declared in 8a41c4ac34 as local currency values plummeted by 121.2%.
ECN-EVT-02926,8,800,15286fa1f5,Hyperinflation,Hyperinflation crisis declared in 15286fa1f5 as local currency values plummeted by 80.8%.
ECN-EVT-02927,8,800,2f0954acad,Hyperinflation,Hyperinflation crisis declared in 2f0954acad as local currency values plummeted by 121.2%.
ECN-EVT-02928,8,800,c7c9fca9a1,Hyperinflation,Hyperinflation crisis declared in c7c9fca9a1 as local currency values plummeted by 121.2%.
ECN-EVT-02929,8,800,511ff78315,Hyperinflation,Hyperinflation crisis declared in 511ff78315 as local currency values plummeted by 121.1%.
ECN-EVT-02930,8,800,95cba99a70,Hyperinflation,Hyperinflation crisis declared in 95cba99a70 as local currency values plummeted by 121.2%.
ECN-EVT-02931,8,800,73cb158d41,Hyperinflation,Hyperinflation crisis declared in 73cb158d41 as local currency values plummeted by 121.2%.
ECN-EVT-02932,8,800,7419a59432,Hyperinflation,Hyperinflation crisis declared in 7419a59432 as local currency values plummeted by 121.2%.
ECN-EVT-02933,8,800,bb1351012f,Hyperinflation,Hyperinflation crisis declared in bb1351012f as local currency values plummeted by 121.2%.
ECN-EVT-02934,8,800,3be9d94e07,Hyperinflation,Hyperinflation crisis declared in 3be9d94e07 as local currency values plummeted by 121.2%.
ECN-EVT-02935,8,800,033668785c,Hyperinflation,Hyperinflation crisis declared in 033668785c as local currency values plummeted by 121.2%.
ECN-EVT-02936,8,800,d2748466c9,Hyperinflation,Hyperinflation crisis declared in d2748466c9 as local currency values plummeted by 121.2%.
ECN-EVT-02937,8,800,b6e89e8b4d,Hyperinflation,Hyperinflation crisis declared in b6e89e8b4d as local currency values plummeted by 121.2%.
ECN-EVT-02938,8,800,243eff68e3,Hyperinflation,Hyperinflation crisis declared in 243eff68e3 as local currency values plummeted by 120.8%.
ECN-EVT-02939,8,800,5db2756626,Hyperinflation,Hyperinflation crisis declared in 5db2756626 as local currency values plummeted by 121.2%.
ECN-EVT-02940,8,800,37df7ce9be,Hyperinflation,Hyperinflation crisis declared in 37df7ce9be as local currency values plummeted by 121.1%.
ECN-EVT-02941,8,800,52d6d92e6b,Hyperinflation,Hyperinflation crisis declared in 52d6d92e6b as local currency values plummeted by 121.1%.
ECN-EVT-02942,8,800,ea27a17ca6,Hyperinflation,Hyperinflation crisis declared in ea27a17ca6 as local currency values plummeted by 121.1%.
ECN-EVT-02943,8,800,962632e3ac,Hyperinflation,Hyperinflation crisis declared in 962632e3ac as local currency values plummeted by 121.2%.
ECN-EVT-02944,8,800,0bfb7074dd,Hyperinflation,Hyperinflation crisis declared in 0bfb7074dd as local currency values plummeted by 121.2%.
ECN-EVT-02945,8,800,d8145cd1f0,Hyperinflation,Hyperinflation crisis declared in d8145cd1f0 as local currency values plummeted by 121.2%.
ECN-EVT-02946,8,800,7315025cfd,Hyperinflation,Hyperinflation crisis declared in 7315025cfd as local currency values plummeted by 121.2%.
ECN-EVT-02947,8,800,d853839dba,Hyperinflation,Hyperinflation crisis declared in d853839dba as local currency values plummeted by 121.2%.
ECN-EVT-02948,8,800,c56a0b9792,Hyperinflation,Hyperinflation crisis declared in c56a0b9792 as local currency values plummeted by 121.2%.
ECN-EVT-02949,8,800,2173a01d64,Hyperinflation,Hyperinflation crisis declared in 2173a01d64 as local currency values plummeted by 81.1%.
ECN-EVT-02950,8,800,35390a1939,Hyperinflation,Hyperinflation crisis declared in 35390a1939 as local currency values plummeted by 81.1%.
ECN-EVT-02951,8,800,6d4e0abb77,Hyperinflation,Hyperinflation crisis declared in 6d4e0abb77 as local currency values plummeted by 121.2%.
ECN-EVT-02952,8,800,494354518b,Hyperinflation,Hyperinflation crisis declared in 494354518b as local currency values plummeted by 121.2%.
ECN-EVT-02953,8,800,a425d5c923,Hyperinflation,Hyperinflation crisis declared in a425d5c923 as local currency values plummeted by 121.2%.
ECN-EVT-02954,8,800,9cad00795f,Hyperinflation,Hyperinflation crisis declared in 9cad00795f as local currency values plummeted by 121.1%.
ECN-EVT-02955,8,800,155f4eead5,Hyperinflation,Hyperinflation crisis declared in 155f4eead5 as local currency values plummeted by 121.2%.
ECN-EVT-02956,8,800,35b25d7eaf,Hyperinflation,Hyperinflation crisis declared in 35b25d7eaf as local currency values plummeted by 121.2%.
ECN-EVT-02957,8,800,4e674c46b8,Hyperinflation,Hyperinflation crisis declared in 4e674c46b8 as local currency values plummeted by 121.1%.
ECN-EVT-02958,8,800,e4a60e62b6,Hyperinflation,Hyperinflation crisis declared in e4a60e62b6 as local currency values plummeted by 121.2%.
ECN-EVT-02959,8,800,24423298c0,Hyperinflation,Hyperinflation crisis declared in 24423298c0 as local currency values plummeted by 121.2%.
ECN-EVT-02960,8,800,95985a8620,Hyperinflation,Hyperinflation crisis declared in 95985a8620 as local currency values plummeted by 121.2%.
ECN-EVT-02961,8,800,80be4440e8,Hyperinflation,Hyperinflation crisis declared in 80be4440e8 as local currency values plummeted by 121.2%.
ECN-EVT-02962,8,800,c7a93adf27,Hyperinflation,Hyperinflation crisis declared in c7a93adf27 as local currency values plummeted by 121.2%.
ECN-EVT-02963,8,800,df2217070a,Hyperinflation,Hyperinflation crisis declared in df2217070a as local currency values plummeted by 121.2%.
ECN-EVT-02964,8,800,c64460376e,Hyperinflation,Hyperinflation crisis declared in c64460376e as local currency values plummeted by 121.2%.
ECN-EVT-02965,8,800,53e4b98264,Hyperinflation,Hyperinflation crisis declared in 53e4b98264 as local currency values plummeted by 121.2%.
ECN-EVT-02966,8,800,075b3fb3b1,Hyperinflation,Hyperinflation crisis declared in 075b3fb3b1 as local currency values plummeted by 120.9%.
ECN-EVT-02967,8,800,d401178af2,Hyperinflation,Hyperinflation crisis declared in d401178af2 as local currency values plummeted by 121.2%.
ECN-EVT-02968,8,800,6dfc531f16,Hyperinflation,Hyperinflation crisis declared in 6dfc531f16 as local currency values plummeted by 120.7%.
ECN-EVT-02969,8,800,36b91772ac,Hyperinflation,Hyperinflation crisis declared in 36b91772ac as local currency values plummeted by 121.1%.
ECN-EVT-02970,8,800,3c983bfdab,Hyperinflation,Hyperinflation crisis declared in 3c983bfdab as local currency values plummeted by 121.2%.
ECN-EVT-02971,8,800,db90f4ff25,Hyperinflation,Hyperinflation crisis declared in db90f4ff25 as local currency values plummeted by 121.2%.
ECN-EVT-02972,8,800,cfec2df928,Hyperinflation,Hyperinflation crisis declared in cfec2df928 as local currency values plummeted by 120.7%.
ECN-EVT-02973,8,800,a189e2924d,Hyperinflation,Hyperinflation crisis declared in a189e2924d as local currency values plummeted by 121.1%.
ECN-EVT-02974,8,800,30e300e760,Hyperinflation,Hyperinflation crisis declared in 30e300e760 as local currency values plummeted by 121.1%.
ECN-EVT-02975,8,800,65ea513ebb,Hyperinflation,Hyperinflation crisis declared in 65ea513ebb as local currency values plummeted by 121.2%.
ECN-EVT-02976,8,800,6fbfc2a11d,Hyperinflation,Hyperinflation crisis declared in 6fbfc2a11d as local currency values plummeted by 121.2%.
ECN-EVT-02977,8,800,bceea7e00e,Hyperinflation,Hyperinflation crisis declared in bceea7e00e as local currency values plummeted by 121.2%.
ECN-EVT-02978,8,800,9875fc03a4,Hyperinflation,Hyperinflation crisis declared in 9875fc03a4 as local currency values plummeted by 121.2%.
ECN-EVT-02979,8,800,81601b2e5e,Hyperinflation,Hyperinflation crisis declared in 81601b2e5e as local currency values plummeted by 121.2%.
ECN-EVT-02980,8,800,72196fa906,Hyperinflation,Hyperinflation crisis declared in 72196fa906 as local currency values plummeted by 121.2%.
ECN-EVT-02981,8,800,3c4760ddea,Hyperinflation,Hyperinflation crisis declared in 3c4760ddea as local currency values plummeted by 121.2%.
ECN-EVT-02982,8,800,9d578c755a,Hyperinflation,Hyperinflation crisis declared in 9d578c755a as local currency values plummeted by 120.5%.
ECN-EVT-02983,8,800,23094db297,Hyperinflation,Hyperinflation crisis declared in 23094db297 as local currency values plummeted by 121.1%.
ECN-EVT-02984,8,800,642e75a08d,Hyperinflation,Hyperinflation crisis declared in 642e75a08d as local currency values plummeted by 81.1%.
ECN-EVT-02985,8,800,b619dd5fb5,Hyperinflation,Hyperinflation crisis declared in b619dd5fb5 as local currency values plummeted by 80.9%.
ECN-EVT-02986,8,800,e3ba98a843,Hyperinflation,Hyperinflation crisis declared in e3ba98a843 as local currency values plummeted by 121.2%.
ECN-EVT-02987,8,800,50f9748c73,Hyperinflation,Hyperinflation crisis declared in 50f9748c73 as local currency values plummeted by 121.1%.
ECN-EVT-02988,8,800,3e1c9fe27e,Hyperinflation,Hyperinflation crisis declared in 3e1c9fe27e as local currency values plummeted by 121.2%.
ECN-EVT-02989,8,800,cb16d2a5bc,Hyperinflation,Hyperinflation crisis declared in cb16d2a5bc as local currency values plummeted by 121.2%.
ECN-EVT-02990,8,800,6ebb371c3c,Hyperinflation,Hyperinflation crisis declared in 6ebb371c3c as local currency values plummeted by 81.2%.
ECN-EVT-02991,8,800,f4a721a47f,Hyperinflation,Hyperinflation crisis declared in f4a721a47f as local currency values plummeted by 121.1%.
ECN-EVT-02992,8,800,63d8758b53,Hyperinflation,Hyperinflation crisis declared in 63d8758b53 as local currency values plummeted by 119.9%.
ECN-EVT-02993,8,800,415811daec,Hyperinflation,Hyperinflation crisis declared in 415811daec as local currency values plummeted by 121.2%.
ECN-EVT-02994,8,800,cb312b9d86,Hyperinflation,Hyperinflation crisis declared in cb312b9d86 as local currency values plummeted by 81.2%.
ECN-EVT-02995,8,800,53dc64803e,Hyperinflation,Hyperinflation crisis declared in 53dc64803e as local currency values plummeted by 121.2%.
ECN-EVT-02996,8,800,5b3c302325,Hyperinflation,Hyperinflation crisis declared in 5b3c302325 as local currency values plummeted by 81.0%.
ECN-EVT-02997,8,800,7df05aba52,Hyperinflation,Hyperinflation crisis declared in 7df05aba52 as local currency values plummeted by 121.2%.
ECN-EVT-02998,8,800,e23dc5e375,Hyperinflation,Hyperinflation crisis declared in e23dc5e375 as local currency values plummeted by 121.2%.
ECN-EVT-02999,8,800,4a9574c523,Hyperinflation,Hyperinflation crisis declared in 4a9574c523 as local currency values plummeted by 121.1%.
ECN-EVT-03000,8,800,e99c95009e,Hyperinflation,Hyperinflation crisis declared in e99c95009e as local currency values plummeted by 121.2%.
ECN-EVT-03001,8,800,6957a14d13,Hyperinflation,Hyperinflation crisis declared in 6957a14d13 as local currency values plummeted by 121.2%.
ECN-EVT-03002,8,800,2a34070c99,Hyperinflation,Hyperinflation crisis declared in 2a34070c99 as local currency values plummeted by 121.1%.
ECN-EVT-03003,8,800,8eadd942b0,Hyperinflation,Hyperinflation crisis declared in 8eadd942b0 as local currency values plummeted by 121.2%.
ECN-EVT-03004,8,800,6657429a7c,Hyperinflation,Hyperinflation crisis declared in 6657429a7c as local currency values plummeted by 121.1%.
ECN-EVT-03005,8,800,5f5ebcf2f5,Hyperinflation,Hyperinflation crisis declared in 5f5ebcf2f5 as local currency values plummeted by 81.1%.
ECN-EVT-03006,8,800,5578b4053f,Hyperinflation,Hyperinflation crisis declared in 5578b4053f as local currency values plummeted by 121.2%.
ECN-EVT-03007,8,800,22e010a52d,Hyperinflation,Hyperinflation crisis declared in 22e010a52d as local currency values plummeted by 121.2%.
ECN-EVT-03008,8,800,a987357567,Hyperinflation,Hyperinflation crisis declared in a987357567 as local currency values plummeted by 120.8%.
ECN-EVT-03009,8,800,cf1fb521d7,Hyperinflation,Hyperinflation crisis declared in cf1fb521d7 as local currency values plummeted by 121.2%.
ECN-EVT-03010,8,800,0895acc0af,Hyperinflation,Hyperinflation crisis declared in 0895acc0af as local currency values plummeted by 80.8%.
ECN-EVT-03011,8,800,cd650c58ff,Hyperinflation,Hyperinflation crisis declared in cd650c58ff as local currency values plummeted by 121.2%.
ECN-EVT-03012,8,800,208f64f5f9,Hyperinflation,Hyperinflation crisis declared in 208f64f5f9 as local currency values plummeted by 121.2%.
ECN-EVT-03013,8,800,a03b53100a,Hyperinflation,Hyperinflation crisis declared in a03b53100a as local currency values plummeted by 121.2%.
ECN-EVT-03014,8,800,ad899b1ed9,Hyperinflation,Hyperinflation crisis declared in ad899b1ed9 as local currency values plummeted by 121.2%.
ECN-EVT-03015,8,800,b53d4251d2,Hyperinflation,Hyperinflation crisis declared in b53d4251d2 as local currency values plummeted by 121.2%.
ECN-EVT-03016,8,800,7994a1ada7,Hyperinflation,Hyperinflation crisis declared in 7994a1ada7 as local currency values plummeted by 121.2%.
ECN-EVT-03017,8,800,2b100070c5,Hyperinflation,Hyperinflation crisis declared in 2b100070c5 as local currency values plummeted by 120.3%.
ECN-EVT-03018,8,800,82f9ee8fb4,Hyperinflation,Hyperinflation crisis declared in 82f9ee8fb4 as local currency values plummeted by 81.1%.
ECN-EVT-03019,8,800,1c90d82c80,Hyperinflation,Hyperinflation crisis declared in 1c90d82c80 as local currency values plummeted by 81.1%.
ECN-EVT-03020,8,800,a067552faf,Hyperinflation,Hyperinflation crisis declared in a067552faf as local currency values plummeted by 121.2%.
ECN-EVT-03021,8,800,c6642b2284,Hyperinflation,Hyperinflation crisis declared in c6642b2284 as local currency values plummeted by 121.1%.
ECN-EVT-03022,8,800,a222a74ae8,Hyperinflation,Hyperinflation crisis declared in a222a74ae8 as local currency values plummeted by 121.2%.
ECN-EVT-03023,8,800,9dbca7c528,Hyperinflation,Hyperinflation crisis declared in 9dbca7c528 as local currency values plummeted by 121.2%.
ECN-EVT-03024,8,800,f714a79195,Hyperinflation,Hyperinflation crisis declared in f714a79195 as local currency values plummeted by 121.2%.
ECN-EVT-03025,8,800,f0cb6b0a91,Hyperinflation,Hyperinflation crisis declared in f0cb6b0a91 as local currency values plummeted by 121.2%.
ECN-EVT-03026,8,800,609e70586f,Hyperinflation,Hyperinflation crisis declared in 609e70586f as local currency values plummeted by 80.2%.
ECN-EVT-03027,8,800,26a6b7dcc3,Hyperinflation,Hyperinflation crisis declared in 26a6b7dcc3 as local currency values plummeted by 121.2%.
ECN-EVT-03028,8,800,7be35390be,Hyperinflation,Hyperinflation crisis declared in 7be35390be as local currency values plummeted by 121.1%.
ECN-EVT-03029,8,800,87f864fe83,Hyperinflation,Hyperinflation crisis declared in 87f864fe83 as local currency values plummeted by 121.1%.
ECN-EVT-03030,8,800,3ba7df6ae1,Hyperinflation,Hyperinflation crisis declared in 3ba7df6ae1 as local currency values plummeted by 121.2%.
ECN-EVT-03031,8,800,a31575c86a,Hyperinflation,Hyperinflation crisis declared in a31575c86a as local currency values plummeted by 121.2%.
ECN-EVT-03032,8,800,7652ec5c8d,Hyperinflation,Hyperinflation crisis declared in 7652ec5c8d as local currency values plummeted by 121.2%.
ECN-EVT-03033,8,800,98fbfa35fa,Hyperinflation,Hyperinflation crisis declared in 98fbfa35fa as local currency values plummeted by 121.2%.
ECN-EVT-03034,8,800,6eb9b1daf2,Hyperinflation,Hyperinflation crisis declared in 6eb9b1daf2 as local currency values plummeted by 121.2%.
ECN-EVT-03035,8,800,07a0027478,Hyperinflation,Hyperinflation crisis declared in 07a0027478 as local currency values plummeted by 121.2%.
ECN-EVT-03036,8,800,8bd71d17f7,Hyperinflation,Hyperinflation crisis declared in 8bd71d17f7 as local currency values plummeted by 121.2%.
ECN-EVT-03037,8,800,7f4ec7825c,Hyperinflation,Hyperinflation crisis declared in 7f4ec7825c as local currency values plummeted by 121.2%.
ECN-EVT-03038,8,800,a1d0ea467a,Hyperinflation,Hyperinflation crisis declared in a1d0ea467a as local currency values plummeted by 121.2%.
ECN-EVT-03039,8,800,71d820677a,Hyperinflation,Hyperinflation crisis declared in 71d820677a as local currency values plummeted by 80.9%.
ECN-EVT-03040,8,800,6d2f3e5ed1,Hyperinflation,Hyperinflation crisis declared in 6d2f3e5ed1 as local currency values plummeted by 121.2%.
ECN-EVT-03041,8,800,be3191b575,Hyperinflation,Hyperinflation crisis declared in be3191b575 as local currency values plummeted by 81.2%.
ECN-EVT-03042,8,800,63f01adf18,Hyperinflation,Hyperinflation crisis declared in 63f01adf18 as local currency values plummeted by 81.1%.
ECN-EVT-03043,8,800,b75dce1421,Hyperinflation,Hyperinflation crisis declared in b75dce1421 as local currency values plummeted by 121.2%.
ECN-EVT-03044,8,800,4c8e6a8540,Hyperinflation,Hyperinflation crisis declared in 4c8e6a8540 as local currency values plummeted by 81.1%.
ECN-EVT-03045,8,800,76c64a14d6,Hyperinflation,Hyperinflation crisis declared in 76c64a14d6 as local currency values plummeted by 121.2%.
ECN-EVT-03046,8,800,517cb43ce0,Hyperinflation,Hyperinflation crisis declared in 517cb43ce0 as local currency values plummeted by 121.1%.
